Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0010__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0004__00812	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00099	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0093__00540	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00074	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00562	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00708	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00077	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00272	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00126	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00046	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00046	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00047	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00049	pvrig_8x6b_chainB
