Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0010__00001,pvrig_8x6b_chainB,0.06754425168037415
P1MCPUFP__CPUFP500K_0013__00002,pvrig_8x6b_chainB,0.13977855443954468
P1MCPUFP__CPUFP500K_0004__00812,pvrig_8x6b_chainB,0.07564816623926163
P1MCPUFP__CPUFP500K_0002__00065,pvrig_8x6b_chainB,0.0847482681274414
P1MCPUFP__CPUFP500K_0001__00005,pvrig_8x6b_chainB,0.06782277673482895
P1MCPUFP__CPUFP500K_0092__00099,pvrig_8x6b_chainB,0.039923105388879776
P1MCPUFP__CPUFP500K_0091__00008,pvrig_8x6b_chainB,0.13877201080322266
P1MCPUFP__CPUFP500K_0093__00540,pvrig_8x6b_chainB,0.08566156774759293
P1MCPUFP__CPUFP500K_0084__00008,pvrig_8x6b_chainB,0.08490637689828873
P1MCPUFP__CPUFP500K_0082__00036,pvrig_8x6b_chainB,0.07427769899368286
P1MCPUFP__CPUFP500K_0085__00013,pvrig_8x6b_chainB,0.09186873584985733
P1MCPUFP__CPUFP500K_0076__00011,pvrig_8x6b_chainB,0.10539578646421432
P1MCPUFP__CPUFP500K_0074__00012,pvrig_8x6b_chainB,0.1001928448677063
P1MCPUFP__CPUFP500K_0073__00014,pvrig_8x6b_chainB,0.10412585735321045
P1MCPUFP__CPUFP500K_0064__00014,pvrig_8x6b_chainB,0.09761180728673935
P1MCPUFP__CPUFP500K_0066__00015,pvrig_8x6b_chainB,0.05265836790204048
P1MCPUFP__CPUFP500K_0065__00016,pvrig_8x6b_chainB,0.13050314784049988
P1MCPUFP__CPUFP500K_0056__00017,pvrig_8x6b_chainB,0.10227426141500473
P1MCPUFP__CPUFP500K_0055__00018,pvrig_8x6b_chainB,0.05918058753013611
P1MCPUFP__CPUFP500K_0057__00019,pvrig_8x6b_chainB,0.044880460947752
P1MCPUFP__CPUFP500K_0048__00020,pvrig_8x6b_chainB,0.054287660866975784
P1MCPUFP__CPUFP500K_0046__00023,pvrig_8x6b_chainB,0.04336791858077049
P1MCPUFP__CPUFP500K_0049__00074,pvrig_8x6b_chainB,0.07215965539216995
P1MCPUFP__CPUFP500K_0040__00023,pvrig_8x6b_chainB,0.048419445753097534
P1MCPUFP__CPUFP500K_0038__00024,pvrig_8x6b_chainB,0.037966806441545486
P1MCPUFP__CPUFP500K_0037__00025,pvrig_8x6b_chainB,0.049920547753572464
P1MCPUFP__CPUFP500K_0028__00033,pvrig_8x6b_chainB,0.08360151201486588
