0acc3523110224791856ea6092144bcbd61391e1c18405e49fea6b7da84d68cd  haddock3/zym_test_108006/data/cdr_residues_zym_test_108006_seq_numbering.txt
0acc3523110224791856ea6092144bcbd61391e1c18405e49fea6b7da84d68cd  haddock3/zym_test_9743/data/cdr_residues_zym_test_9743_seq_numbering.txt
0f5684a41cf19184c5f3c3c9290e2252c4cd394c924ca70a76d12739c681f977  manifests/remote_candidate_env.tsv
1e435c8966ab41f751cda740ff2ca3b281d713a7f064a1348b2fa9c68b9b601a  haddock3/zym_test_9743/data/zym_test_9743_vhh_chainA.pdb
29eb476e2ccd0801d6c6ce6359ffcb7856a6b10302c3b9a30ea83411601fde09  inputs/candidate_cdr_ranges.tsv
50d3a14e67de93395196341f0b3b8e0242431dcad1dfb183b56c112c461960cd  inputs/pvrig_8x6b_chainB.fasta
57798383caea22223a89756f0064c6c149439a27b0043fd820605623de400796  scripts/validate_pdb_sequence.py
584814ab1d64f39467eed393a17a30ba91beeea674add0d7cb17e927ce4eae98  haddock3/zym_test_108006/zym_test_108006_pvrig_hotspot.cfg
6aa41a56745d386064c132f05804a509c3da8f4eeeab7784b21ff58e87c24b05  manifests/selected_candidates_manifest.tsv
6c1569055d20a7b57f1ed6ddd6c6594533f5ca7e5b4ebe71cea3c2ecbf161bab  haddock3/zym_test_108006/data/zym_test_108006_cdr_to_pvrig_hotspot_ambig.tbl
6c1569055d20a7b57f1ed6ddd6c6594533f5ca7e5b4ebe71cea3c2ecbf161bab  haddock3/zym_test_9743/data/zym_test_9743_cdr_to_pvrig_hotspot_ambig.tbl
7d332b9b6b812465ec67375be96d2a6a8e69c7ac3e556f3aae2d6e61084ad8bb  haddock3/zym_test_108006/data/hotspot_residues_8x6b.txt
7d332b9b6b812465ec67375be96d2a6a8e69c7ac3e556f3aae2d6e61084ad8bb  haddock3/zym_test_9743/data/hotspot_residues_8x6b.txt
7d332b9b6b812465ec67375be96d2a6a8e69c7ac3e556f3aae2d6e61084ad8bb  inputs/hotspot_residues_8x6b.txt
7ed82f331fc913da09ff46e2ac2c4feedd30462d0fbd168a2675994386960f07  manifests/input_file_sha256.tsv
80a78cac5c226558a452487da53a97f05fd52dff38937793241699b50e19d6c8  scripts/normalize_pdb_chain.py
92e3cd1ebe6229556766b4501fa01aac3b041f9e7c588684bce157b14f7fc089  scripts/make_candidate_haddock_assets.py
a5ca4117ba6a5d449711fcd1198ae09c77508532fe7c0cc73d23d57b02eb15ec  scripts/score_pvrig_vhh_pose.py
ac540ecc2a5483b07202a7b37cfbb49e855b6431411aef3ee1a6041528c52b88  haddock3/zym_test_9743/zym_test_9743_pvrig_hotspot.cfg
b8560ca059ca5f16b85a8e17219864a644089fbdc51d0b4f98cc71e469c56b10  haddock3/zym_test_9743/data/pvrig_8x6b_chainB.pdb
b8560ca059ca5f16b85a8e17219864a644089fbdc51d0b4f98cc71e469c56b10  inputs/pvrig_8x6b_chainB.pdb
ba706dfe79f13ae9e9ad7376ceaa8bf92eef116f3d24a5b27ee9592cf7497413  inputs/8X6B_PVRL2_chainA.pdb
bcef3c28719fa02eb029960c8b791f6d5596fd7d11ae116d4d725951079a05d0  scripts/pdb_geometry_qc.py
c5e419daec19e6e38b6a52bfc63e0d6100c9c16f27b46a60235dc0f6a438982f  scripts/score_cdr_region_occlusion.py
ce93bb41d7cea10f7d6d5487efb3c5f7e8ad5d9a0aec9698653837049f093486  manifests/selected_candidates_manifest.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  manifests/remote_project_sha256.tsv
e51d4f67d607f9ca1d7c7996bac26e3921a93371016227523a999a02e7fb8986  inputs/v2_4_top2_vhh.fasta
e6b863979db5a1ac6702ae7f04da49d3d425069a070fc441221341a202a9d7f7  scripts/align_pdb_by_chain.py
