Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0064__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00009	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00042	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00392	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00455	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00051	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00093	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00178	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00056	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00063	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00047	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00050	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00062	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00052	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00139	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00829	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00058	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0096__00326	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00110	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00515	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00066	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00195	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00071	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00062	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00063	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00066	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00067	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00068	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00069	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00070	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00072	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00079	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00297	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00076	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00097	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00100	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00079	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00081	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00099	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00084	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00249	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00134	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00093	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00102	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00174	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0197__00129	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00105	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00285	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00107	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00094	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00097	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00097	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00097	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00098	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00099	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00100	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00102	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00102	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00104	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00114	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00426	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00107	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00107	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00108	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00136	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00139	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00113	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00115	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00141	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00116	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00346	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00319	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00132	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00276	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00241	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0197__00759	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00143	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00416	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00141	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00126	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00130	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00129	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00129	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00130	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00131	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00132	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00134	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00135	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00136	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00150	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00545	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00139	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00140	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00141	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00175	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00185	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00144	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00144	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00147	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00175	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00148	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00150	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00433	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00461	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00169	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00437	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00307	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00178	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00545	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00176	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00158	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00163	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00163	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00161	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00162	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00163	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00164	pvrig_8x6b_chainB
