Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0093__00055,pvrig_8x6b_chainB,0.12857387959957123
P1MCPUFP__CPUFP500K_0084__00002,pvrig_8x6b_chainB,0.08028263598680496
P1MCPUFP__CPUFP500K_0082__00006,pvrig_8x6b_chainB,0.07369636744260788
P1MCPUFP__CPUFP500K_0085__00004,pvrig_8x6b_chainB,0.0835266038775444
P1MCPUFP__CPUFP500K_0076__00005,pvrig_8x6b_chainB,0.1531493365764618
P1MCPUFP__CPUFP500K_0074__00006,pvrig_8x6b_chainB,0.15643031895160675
P1MCPUFP__CPUFP500K_0073__00007,pvrig_8x6b_chainB,0.10561031103134155
P1MCPUFP__CPUFP500K_0064__00008,pvrig_8x6b_chainB,0.08045711368322372
P1MCPUFP__CPUFP500K_0066__00009,pvrig_8x6b_chainB,0.05687427148222923
P1MCPUFP__CPUFP500K_0065__00010,pvrig_8x6b_chainB,0.06681249290704727
P1MCPUFP__CPUFP500K_0056__00011,pvrig_8x6b_chainB,0.06617944687604904
P1MCPUFP__CPUFP500K_0055__00012,pvrig_8x6b_chainB,0.07655761390924454
P1MCPUFP__CPUFP500K_0057__00013,pvrig_8x6b_chainB,0.05541079118847847
P1MCPUFP__CPUFP500K_0048__00014,pvrig_8x6b_chainB,0.04627351090312004
P1MCPUFP__CPUFP500K_0046__00017,pvrig_8x6b_chainB,0.08872995525598526
P1MCPUFP__CPUFP500K_0049__00052,pvrig_8x6b_chainB,0.06827143579721451
P1MCPUFP__CPUFP500K_0040__00017,pvrig_8x6b_chainB,0.048708152025938034
P1MCPUFP__CPUFP500K_0038__00018,pvrig_8x6b_chainB,0.04574151337146759
P1MCPUFP__CPUFP500K_0037__00019,pvrig_8x6b_chainB,0.055070191621780396
P1MCPUFP__CPUFP500K_0028__00026,pvrig_8x6b_chainB,0.07737994194030762
P1MCPUFP__CPUFP500K_0030__00029,pvrig_8x6b_chainB,0.07400793582201004
P1MCPUFP__CPUFP500K_0029__00022,pvrig_8x6b_chainB,0.06168830394744873
P1MCPUFP__CPUFP500K_0020__00023,pvrig_8x6b_chainB,0.08863011747598648
P1MCPUFP__CPUFP500K_0019__00024,pvrig_8x6b_chainB,0.13320283591747284
P1MCPUFP__CPUFP500K_0021__00025,pvrig_8x6b_chainB,0.1508151739835739
P1MCPUFP__CPUFP500K_0012__00031,pvrig_8x6b_chainB,0.06569794565439224
P1MCPUFP__CPUFP500K_0010__00027,pvrig_8x6b_chainB,0.0751228854060173
P1MCPUFP__CPUFP500K_0013__00028,pvrig_8x6b_chainB,0.0869428738951683
P1MCPUFP__CPUFP500K_0008__00065,pvrig_8x6b_chainB,0.11334977298974991
P1MCPUFP__CPUFP500K_0002__00498,pvrig_8x6b_chainB,0.14750157296657562
P1MCPUFP__CPUFP500K_0001__00033,pvrig_8x6b_chainB,0.07571706920862198
P1MCPUFP__CPUFP500K_0092__00651,pvrig_8x6b_chainB,0.08759936690330505
P1MCPUFP__CPUFP500K_0091__00065,pvrig_8x6b_chainB,0.08925479650497437
P1MCPUFP__CPUFP500K_0193__00198,pvrig_8x6b_chainB,0.1425437331199646
P1MCPUFP__CPUFP500K_0084__00037,pvrig_8x6b_chainB,0.09907728433609009
P1MCPUFP__CPUFP500K_0082__00112,pvrig_8x6b_chainB,0.06334491819143295
P1MCPUFP__CPUFP500K_0085__00040,pvrig_8x6b_chainB,0.15331508219242096
P1MCPUFP__CPUFP500K_0076__00037,pvrig_8x6b_chainB,0.07371214777231216
P1MCPUFP__CPUFP500K_0074__00038,pvrig_8x6b_chainB,0.11129114031791687
P1MCPUFP__CPUFP500K_0073__00040,pvrig_8x6b_chainB,0.07947944849729538
P1MCPUFP__CPUFP500K_0064__00040,pvrig_8x6b_chainB,0.09132448583841324
P1MCPUFP__CPUFP500K_0066__00041,pvrig_8x6b_chainB,0.0720779299736023
P1MCPUFP__CPUFP500K_0065__00042,pvrig_8x6b_chainB,0.07127699255943298
P1MCPUFP__CPUFP500K_0056__00043,pvrig_8x6b_chainB,0.06550608575344086
P1MCPUFP__CPUFP500K_0055__00044,pvrig_8x6b_chainB,0.07403960824012756
P1MCPUFP__CPUFP500K_0057__00045,pvrig_8x6b_chainB,0.042419835925102234
P1MCPUFP__CPUFP500K_0048__00046,pvrig_8x6b_chainB,0.05368402600288391
P1MCPUFP__CPUFP500K_0046__00051,pvrig_8x6b_chainB,0.05901516601443291
P1MCPUFP__CPUFP500K_0049__00205,pvrig_8x6b_chainB,0.056062836199998856
P1MCPUFP__CPUFP500K_0040__00050,pvrig_8x6b_chainB,0.0655585303902626
P1MCPUFP__CPUFP500K_0038__00050,pvrig_8x6b_chainB,0.04449846222996712
P1MCPUFP__CPUFP500K_0037__00051,pvrig_8x6b_chainB,0.04184582829475403
P1MCPUFP__CPUFP500K_0028__00067,pvrig_8x6b_chainB,0.05146169662475586
P1MCPUFP__CPUFP500K_0030__00071,pvrig_8x6b_chainB,0.0705905631184578
P1MCPUFP__CPUFP500K_0029__00054,pvrig_8x6b_chainB,0.08197933435440063
P1MCPUFP__CPUFP500K_0020__00055,pvrig_8x6b_chainB,0.14586375653743744
P1MCPUFP__CPUFP500K_0019__00056,pvrig_8x6b_chainB,0.16935312747955322
P1MCPUFP__CPUFP500K_0021__00057,pvrig_8x6b_chainB,0.17556937038898468
P1MCPUFP__CPUFP500K_0012__00070,pvrig_8x6b_chainB,0.06562193483114243
P1MCPUFP__CPUFP500K_0010__00059,pvrig_8x6b_chainB,0.06558066606521606
P1MCPUFP__CPUFP500K_0013__00060,pvrig_8x6b_chainB,0.11210697889328003
P1MCPUFP__CPUFP500K_0008__00168,pvrig_8x6b_chainB,0.16285108029842377
P1MCPUFP__CPUFP500K_0002__00886,pvrig_8x6b_chainB,0.12418270111083984
P1MCPUFP__CPUFP500K_0001__00066,pvrig_8x6b_chainB,0.08644900470972061
P1MCPUFP__CPUFP500K_0096__00522,pvrig_8x6b_chainB,0.06804254651069641
P1MCPUFP__CPUFP500K_0091__00119,pvrig_8x6b_chainB,0.13176821172237396
