Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0091__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0093__00111	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00009	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00059	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00069	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00499	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00663	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00068	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00115	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00042	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00042	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00046	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00047	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00052	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00206	pvrig_8x6b_chainB
