Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0057__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00009	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00289	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00375	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00085	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00138	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00050	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00058	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00042	pvrig_8x6b_chainB
