Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0073__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00410	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00461	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00055	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00156	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00094	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00034	pvrig_8x6b_chainB
