Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0084__00001,pvrig_8x6b_chainB,0.05044686794281006
P1MCPUFP__CPUFP500K_0082__00004,pvrig_8x6b_chainB,0.05758185312151909
P1MCPUFP__CPUFP500K_0085__00003,pvrig_8x6b_chainB,0.12708136439323425
P1MCPUFP__CPUFP500K_0076__00004,pvrig_8x6b_chainB,0.08139142394065857
P1MCPUFP__CPUFP500K_0074__00005,pvrig_8x6b_chainB,0.05527016893029213
P1MCPUFP__CPUFP500K_0073__00006,pvrig_8x6b_chainB,0.09869948029518127
P1MCPUFP__CPUFP500K_0064__00007,pvrig_8x6b_chainB,0.07472547888755798
P1MCPUFP__CPUFP500K_0066__00008,pvrig_8x6b_chainB,0.04993326589465141
P1MCPUFP__CPUFP500K_0065__00009,pvrig_8x6b_chainB,0.10148914903402328
P1MCPUFP__CPUFP500K_0056__00010,pvrig_8x6b_chainB,0.05995839834213257
P1MCPUFP__CPUFP500K_0055__00011,pvrig_8x6b_chainB,0.0723409429192543
P1MCPUFP__CPUFP500K_0057__00012,pvrig_8x6b_chainB,0.053481101989746094
P1MCPUFP__CPUFP500K_0048__00013,pvrig_8x6b_chainB,0.05931301787495613
P1MCPUFP__CPUFP500K_0046__00016,pvrig_8x6b_chainB,0.08960572630167007
P1MCPUFP__CPUFP500K_0049__00051,pvrig_8x6b_chainB,0.07709860801696777
P1MCPUFP__CPUFP500K_0040__00016,pvrig_8x6b_chainB,0.0417524091899395
P1MCPUFP__CPUFP500K_0038__00017,pvrig_8x6b_chainB,0.04021118953824043
P1MCPUFP__CPUFP500K_0037__00018,pvrig_8x6b_chainB,0.05180152878165245
P1MCPUFP__CPUFP500K_0028__00025,pvrig_8x6b_chainB,0.07070685178041458
P1MCPUFP__CPUFP500K_0030__00028,pvrig_8x6b_chainB,0.09723731130361557
P1MCPUFP__CPUFP500K_0029__00021,pvrig_8x6b_chainB,0.08036965131759644
P1MCPUFP__CPUFP500K_0020__00022,pvrig_8x6b_chainB,0.12704263627529144
P1MCPUFP__CPUFP500K_0019__00023,pvrig_8x6b_chainB,0.19658531248569489
P1MCPUFP__CPUFP500K_0021__00024,pvrig_8x6b_chainB,0.10510730743408203
P1MCPUFP__CPUFP500K_0012__00029,pvrig_8x6b_chainB,0.041037797927856445
P1MCPUFP__CPUFP500K_0010__00026,pvrig_8x6b_chainB,0.07852718979120255
P1MCPUFP__CPUFP500K_0013__00027,pvrig_8x6b_chainB,0.09718853235244751
P1MCPUFP__CPUFP500K_0008__00061,pvrig_8x6b_chainB,0.08524981141090393
P1MCPUFP__CPUFP500K_0002__00475,pvrig_8x6b_chainB,0.11393433809280396
P1MCPUFP__CPUFP500K_0001__00032,pvrig_8x6b_chainB,0.09299653768539429
P1MCPUFP__CPUFP500K_0092__00633,pvrig_8x6b_chainB,0.06109883263707161
P1MCPUFP__CPUFP500K_0091__00063,pvrig_8x6b_chainB,0.07630639523267746
P1MCPUFP__CPUFP500K_0193__00193,pvrig_8x6b_chainB,0.10142966359853745
P1MCPUFP__CPUFP500K_0084__00036,pvrig_8x6b_chainB,0.12197034806013107
P1MCPUFP__CPUFP500K_0082__00108,pvrig_8x6b_chainB,0.04801163077354431
P1MCPUFP__CPUFP500K_0085__00039,pvrig_8x6b_chainB,0.08869460225105286
P1MCPUFP__CPUFP500K_0076__00036,pvrig_8x6b_chainB,0.1211804524064064
P1MCPUFP__CPUFP500K_0074__00037,pvrig_8x6b_chainB,0.09233108162879944
P1MCPUFP__CPUFP500K_0073__00039,pvrig_8x6b_chainB,0.21361778676509857
P1MCPUFP__CPUFP500K_0064__00039,pvrig_8x6b_chainB,0.07724928855895996
P1MCPUFP__CPUFP500K_0066__00040,pvrig_8x6b_chainB,0.044341791421175
P1MCPUFP__CPUFP500K_0065__00041,pvrig_8x6b_chainB,0.06704442948102951
P1MCPUFP__CPUFP500K_0056__00042,pvrig_8x6b_chainB,0.05353863164782524
P1MCPUFP__CPUFP500K_0055__00043,pvrig_8x6b_chainB,0.05637890100479126
P1MCPUFP__CPUFP500K_0057__00044,pvrig_8x6b_chainB,0.0641452744603157
P1MCPUFP__CPUFP500K_0048__00045,pvrig_8x6b_chainB,0.0850423276424408
P1MCPUFP__CPUFP500K_0046__00050,pvrig_8x6b_chainB,0.056135356426239014
P1MCPUFP__CPUFP500K_0049__00200,pvrig_8x6b_chainB,0.06318008154630661
P1MCPUFP__CPUFP500K_0040__00049,pvrig_8x6b_chainB,0.057027921080589294
P1MCPUFP__CPUFP500K_0038__00049,pvrig_8x6b_chainB,0.039460957050323486
P1MCPUFP__CPUFP500K_0037__00050,pvrig_8x6b_chainB,0.04030232131481171
P1MCPUFP__CPUFP500K_0028__00066,pvrig_8x6b_chainB,0.06345909833908081
