Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0074__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00009	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00413	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00475	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00059	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00160	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00095	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00181	pvrig_8x6b_chainB
