Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0029__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00141	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00219	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0093__00921	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00051	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00089	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00098	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00638	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00805	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00084	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00341	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00050	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00051	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00051	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00052	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00054	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00055	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00056	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00057	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00063	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00252	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00061	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00061	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00062	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00083	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00066	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00067	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00068	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00070	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00071	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00078	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00142	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00711	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00088	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00247	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00091	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00083	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00083	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00083	pvrig_8x6b_chainB
