Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0019__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00105	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00144	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0093__00877	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00042	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00096	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00606	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00042	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00743	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00081	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00331	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00138	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00051	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00046	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00047	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00050	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00051	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00052	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00054	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00055	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00061	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00238	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00059	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00059	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00060	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00078	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00063	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00064	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00066	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00068	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00069	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00206	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0096__00917	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00137	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00700	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00243	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00089	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00078	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00081	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00081	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00081	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00083	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00084	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00088	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00096	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00374	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00091	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00091	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00092	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00095	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00096	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00097	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00099	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00119	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00100	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00102	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00296	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00213	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00111	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00189	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00209	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0197__00416	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00344	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00124	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00110	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00113	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00113	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00113	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00114	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00115	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00116	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00120	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00133	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00482	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00124	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00124	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00157	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00164	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00128	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00128	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00129	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00131	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00158	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00132	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00134	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00400	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00394	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00151	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00362	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00276	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00160	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00504	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00159	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00142	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00146	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00146	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00147	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00148	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00150	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00151	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00152	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00167	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00592	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00155	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00156	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00157	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00194	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00160	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00160	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00161	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00163	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00192	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00164	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00166	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00494	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00526	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00187	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00552	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00340	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00201	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00618	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00192	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00174	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00179	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00179	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00177	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00179	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00179	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00180	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00183	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00183	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00184	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00201	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00713	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00187	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00188	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00190	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00238	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00249	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00192	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00192	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00193	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00195	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00231	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00197	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00199	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00597	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00719	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00221	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00769	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00401	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00132	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00239	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00719	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00226	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00206	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00212	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00209	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00212	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00212	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00215	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00216	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00216	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00233	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00864	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00220	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00221	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00223	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00279	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00290	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00224	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00224	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00225	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00227	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00269	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00230	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00232	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00670	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00887	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00257	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0292__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00461	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00193	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00278	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00810	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00262	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00238	pvrig_8x6b_chainB
