Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0040__00001,pvrig_8x6b_chainB,0.03673557564616203
P1MCPUFP__CPUFP500K_0038__00002,pvrig_8x6b_chainB,0.05887768790125847
P1MCPUFP__CPUFP500K_0037__00003,pvrig_8x6b_chainB,0.04047965630888939
P1MCPUFP__CPUFP500K_0028__00005,pvrig_8x6b_chainB,0.04813564941287041
P1MCPUFP__CPUFP500K_0030__00005,pvrig_8x6b_chainB,0.11603065580129623
P1MCPUFP__CPUFP500K_0029__00006,pvrig_8x6b_chainB,0.04098600521683693
P1MCPUFP__CPUFP500K_0020__00007,pvrig_8x6b_chainB,0.2426300048828125
P1MCPUFP__CPUFP500K_0019__00008,pvrig_8x6b_chainB,0.14104998111724854
P1MCPUFP__CPUFP500K_0021__00009,pvrig_8x6b_chainB,0.09771236032247543
P1MCPUFP__CPUFP500K_0012__00013,pvrig_8x6b_chainB,0.0436621718108654
P1MCPUFP__CPUFP500K_0010__00011,pvrig_8x6b_chainB,0.05698946490883827
P1MCPUFP__CPUFP500K_0013__00012,pvrig_8x6b_chainB,0.11329998821020126
P1MCPUFP__CPUFP500K_0008__00019,pvrig_8x6b_chainB,0.09325158596038818
P1MCPUFP__CPUFP500K_0002__00230,pvrig_8x6b_chainB,0.14387522637844086
P1MCPUFP__CPUFP500K_0001__00016,pvrig_8x6b_chainB,0.06050023064017296
P1MCPUFP__CPUFP500K_0092__00322,pvrig_8x6b_chainB,0.05656934157013893
P1MCPUFP__CPUFP500K_0091__00032,pvrig_8x6b_chainB,0.15252654254436493
P1MCPUFP__CPUFP500K_0193__00039,pvrig_8x6b_chainB,0.05083085596561432
P1MCPUFP__CPUFP500K_0084__00019,pvrig_8x6b_chainB,0.053853780031204224
P1MCPUFP__CPUFP500K_0082__00069,pvrig_8x6b_chainB,0.06961104273796082
P1MCPUFP__CPUFP500K_0085__00023,pvrig_8x6b_chainB,0.09541519731283188
P1MCPUFP__CPUFP500K_0076__00021,pvrig_8x6b_chainB,0.10299380868673325
P1MCPUFP__CPUFP500K_0074__00022,pvrig_8x6b_chainB,0.1417987197637558
P1MCPUFP__CPUFP500K_0073__00024,pvrig_8x6b_chainB,0.09666594117879868
P1MCPUFP__CPUFP500K_0064__00024,pvrig_8x6b_chainB,0.11487912386655807
P1MCPUFP__CPUFP500K_0066__00025,pvrig_8x6b_chainB,0.042405083775520325
P1MCPUFP__CPUFP500K_0065__00026,pvrig_8x6b_chainB,0.09217842668294907
P1MCPUFP__CPUFP500K_0056__00027,pvrig_8x6b_chainB,0.054198067635297775
P1MCPUFP__CPUFP500K_0055__00028,pvrig_8x6b_chainB,0.09420931339263916
P1MCPUFP__CPUFP500K_0057__00029,pvrig_8x6b_chainB,0.05676276609301567
P1MCPUFP__CPUFP500K_0048__00030,pvrig_8x6b_chainB,0.07054469734430313
P1MCPUFP__CPUFP500K_0046__00034,pvrig_8x6b_chainB,0.12739689648151398
P1MCPUFP__CPUFP500K_0049__00109,pvrig_8x6b_chainB,0.06377515941858292
P1MCPUFP__CPUFP500K_0040__00033,pvrig_8x6b_chainB,0.04709341749548912
P1MCPUFP__CPUFP500K_0038__00034,pvrig_8x6b_chainB,0.02882864512503147
P1MCPUFP__CPUFP500K_0037__00035,pvrig_8x6b_chainB,0.04991169646382332
P1MCPUFP__CPUFP500K_0028__00046,pvrig_8x6b_chainB,0.06729118525981903
P1MCPUFP__CPUFP500K_0030__00050,pvrig_8x6b_chainB,0.09842442721128464
P1MCPUFP__CPUFP500K_0029__00038,pvrig_8x6b_chainB,0.070258229970932
