Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0013__00001,pvrig_8x6b_chainB,0.08804958313703537
P1MCPUFP__CPUFP500K_0004__00662,pvrig_8x6b_chainB,0.10229748487472534
P1MCPUFP__CPUFP500K_0002__00055,pvrig_8x6b_chainB,0.09252666682004929
P1MCPUFP__CPUFP500K_0001__00004,pvrig_8x6b_chainB,0.07490652799606323
P1MCPUFP__CPUFP500K_0092__00077,pvrig_8x6b_chainB,0.08635115623474121
P1MCPUFP__CPUFP500K_0091__00007,pvrig_8x6b_chainB,0.06875383108854294
P1MCPUFP__CPUFP500K_0093__00527,pvrig_8x6b_chainB,0.05589321255683899
P1MCPUFP__CPUFP500K_0084__00007,pvrig_8x6b_chainB,0.06271243095397949
P1MCPUFP__CPUFP500K_0082__00035,pvrig_8x6b_chainB,0.04866340756416321
P1MCPUFP__CPUFP500K_0085__00009,pvrig_8x6b_chainB,0.06586602330207825
P1MCPUFP__CPUFP500K_0076__00010,pvrig_8x6b_chainB,0.0954795777797699
P1MCPUFP__CPUFP500K_0074__00011,pvrig_8x6b_chainB,0.10556421428918839
P1MCPUFP__CPUFP500K_0073__00013,pvrig_8x6b_chainB,0.10667277127504349
P1MCPUFP__CPUFP500K_0064__00013,pvrig_8x6b_chainB,0.044688787311315536
P1MCPUFP__CPUFP500K_0066__00014,pvrig_8x6b_chainB,0.04902893304824829
P1MCPUFP__CPUFP500K_0065__00015,pvrig_8x6b_chainB,0.09695976227521896
P1MCPUFP__CPUFP500K_0056__00016,pvrig_8x6b_chainB,0.06737547367811203
P1MCPUFP__CPUFP500K_0055__00017,pvrig_8x6b_chainB,0.04891271889209747
P1MCPUFP__CPUFP500K_0057__00018,pvrig_8x6b_chainB,0.06168882176280022
P1MCPUFP__CPUFP500K_0048__00019,pvrig_8x6b_chainB,0.08628595620393753
P1MCPUFP__CPUFP500K_0046__00022,pvrig_8x6b_chainB,0.041697919368743896
P1MCPUFP__CPUFP500K_0049__00072,pvrig_8x6b_chainB,0.06024466082453728
P1MCPUFP__CPUFP500K_0040__00022,pvrig_8x6b_chainB,0.05449150502681732
P1MCPUFP__CPUFP500K_0038__00023,pvrig_8x6b_chainB,0.051677823066711426
P1MCPUFP__CPUFP500K_0037__00024,pvrig_8x6b_chainB,0.03558723255991936
P1MCPUFP__CPUFP500K_0028__00032,pvrig_8x6b_chainB,0.09468189626932144
P1MCPUFP__CPUFP500K_0030__00038,pvrig_8x6b_chainB,0.09393236041069031
P1MCPUFP__CPUFP500K_0029__00027,pvrig_8x6b_chainB,0.08642002940177917
P1MCPUFP__CPUFP500K_0020__00028,pvrig_8x6b_chainB,0.20983536541461945
P1MCPUFP__CPUFP500K_0019__00029,pvrig_8x6b_chainB,0.14349882304668427
P1MCPUFP__CPUFP500K_0021__00030,pvrig_8x6b_chainB,0.170857235789299
P1MCPUFP__CPUFP500K_0012__00037,pvrig_8x6b_chainB,0.06075315177440643
P1MCPUFP__CPUFP500K_0010__00032,pvrig_8x6b_chainB,0.056568920612335205
P1MCPUFP__CPUFP500K_0013__00033,pvrig_8x6b_chainB,0.09873581677675247
P1MCPUFP__CPUFP500K_0008__00081,pvrig_8x6b_chainB,0.0963815376162529
P1MCPUFP__CPUFP500K_0002__00555,pvrig_8x6b_chainB,0.12013581395149231
P1MCPUFP__CPUFP500K_0001__00038,pvrig_8x6b_chainB,0.1167927011847496
P1MCPUFP__CPUFP500K_0092__00698,pvrig_8x6b_chainB,0.08461254835128784
P1MCPUFP__CPUFP500K_0091__00075,pvrig_8x6b_chainB,0.0919516310095787
P1MCPUFP__CPUFP500K_0193__00231,pvrig_8x6b_chainB,0.08730248361825943
P1MCPUFP__CPUFP500K_0084__00044,pvrig_8x6b_chainB,0.09814635664224625
P1MCPUFP__CPUFP500K_0082__00122,pvrig_8x6b_chainB,0.04972371459007263
P1MCPUFP__CPUFP500K_0085__00047,pvrig_8x6b_chainB,0.10502112656831741
P1MCPUFP__CPUFP500K_0076__00042,pvrig_8x6b_chainB,0.17233051359653473
P1MCPUFP__CPUFP500K_0074__00043,pvrig_8x6b_chainB,0.07292067259550095
P1MCPUFP__CPUFP500K_0073__00045,pvrig_8x6b_chainB,0.08927571773529053
P1MCPUFP__CPUFP500K_0064__00045,pvrig_8x6b_chainB,0.09408066421747208
P1MCPUFP__CPUFP500K_0066__00046,pvrig_8x6b_chainB,0.059722285717725754
P1MCPUFP__CPUFP500K_0065__00047,pvrig_8x6b_chainB,0.09516159445047379
P1MCPUFP__CPUFP500K_0056__00048,pvrig_8x6b_chainB,0.14685463905334473
P1MCPUFP__CPUFP500K_0055__00049,pvrig_8x6b_chainB,0.07526928186416626
P1MCPUFP__CPUFP500K_0057__00050,pvrig_8x6b_chainB,0.054615285247564316
P1MCPUFP__CPUFP500K_0048__00051,pvrig_8x6b_chainB,0.051619987934827805
P1MCPUFP__CPUFP500K_0046__00056,pvrig_8x6b_chainB,0.05401599407196045
P1MCPUFP__CPUFP500K_0049__00225,pvrig_8x6b_chainB,0.07558252662420273
P1MCPUFP__CPUFP500K_0040__00055,pvrig_8x6b_chainB,0.06744474917650223
P1MCPUFP__CPUFP500K_0038__00055,pvrig_8x6b_chainB,0.045923370867967606
P1MCPUFP__CPUFP500K_0037__00056,pvrig_8x6b_chainB,0.04943037033081055
P1MCPUFP__CPUFP500K_0028__00073,pvrig_8x6b_chainB,0.06165984272956848
P1MCPUFP__CPUFP500K_0030__00076,pvrig_8x6b_chainB,0.08837893605232239
P1MCPUFP__CPUFP500K_0029__00059,pvrig_8x6b_chainB,0.07859776169061661
P1MCPUFP__CPUFP500K_0020__00060,pvrig_8x6b_chainB,0.13111190497875214
P1MCPUFP__CPUFP500K_0019__00061,pvrig_8x6b_chainB,0.20439045131206512
P1MCPUFP__CPUFP500K_0021__00062,pvrig_8x6b_chainB,0.09393378347158432
P1MCPUFP__CPUFP500K_0012__00076,pvrig_8x6b_chainB,0.056235816329717636
P1MCPUFP__CPUFP500K_0010__00064,pvrig_8x6b_chainB,0.0616711862385273
P1MCPUFP__CPUFP500K_0013__00065,pvrig_8x6b_chainB,0.10394925624132156
P1MCPUFP__CPUFP500K_0008__00191,pvrig_8x6b_chainB,0.15321098268032074
P1MCPUFP__CPUFP500K_0003__00011,pvrig_8x6b_chainB,0.08367941528558731
P1MCPUFP__CPUFP500K_0001__00071,pvrig_8x6b_chainB,0.11276957392692566
P1MCPUFP__CPUFP500K_0096__00765,pvrig_8x6b_chainB,0.07747552543878555
P1MCPUFP__CPUFP500K_0091__00126,pvrig_8x6b_chainB,0.0890723392367363
P1MCPUFP__CPUFP500K_0193__00657,pvrig_8x6b_chainB,0.09933274984359741
P1MCPUFP__CPUFP500K_0084__00080,pvrig_8x6b_chainB,0.10103078931570053
P1MCPUFP__CPUFP500K_0082__00227,pvrig_8x6b_chainB,0.08389440923929214
P1MCPUFP__CPUFP500K_0085__00085,pvrig_8x6b_chainB,0.0945078507065773
P1MCPUFP__CPUFP500K_0076__00074,pvrig_8x6b_chainB,0.08717600256204605
P1MCPUFP__CPUFP500K_0074__00076,pvrig_8x6b_chainB,0.05912493169307709
P1MCPUFP__CPUFP500K_0073__00077,pvrig_8x6b_chainB,0.09555228799581528
P1MCPUFP__CPUFP500K_0064__00077,pvrig_8x6b_chainB,0.07675332576036453
P1MCPUFP__CPUFP500K_0066__00078,pvrig_8x6b_chainB,0.05580109357833862
P1MCPUFP__CPUFP500K_0065__00079,pvrig_8x6b_chainB,0.10429709404706955
P1MCPUFP__CPUFP500K_0056__00080,pvrig_8x6b_chainB,0.0838455781340599
P1MCPUFP__CPUFP500K_0055__00082,pvrig_8x6b_chainB,0.06824570149183273
P1MCPUFP__CPUFP500K_0057__00082,pvrig_8x6b_chainB,0.05268402770161629
P1MCPUFP__CPUFP500K_0048__00084,pvrig_8x6b_chainB,0.08404739946126938
P1MCPUFP__CPUFP500K_0046__00092,pvrig_8x6b_chainB,0.12722571194171906
P1MCPUFP__CPUFP500K_0049__00352,pvrig_8x6b_chainB,0.06950010359287262
P1MCPUFP__CPUFP500K_0040__00087,pvrig_8x6b_chainB,0.09418588131666183
P1MCPUFP__CPUFP500K_0038__00087,pvrig_8x6b_chainB,0.03450571000576019
P1MCPUFP__CPUFP500K_0037__00088,pvrig_8x6b_chainB,0.034917201846838
P1MCPUFP__CPUFP500K_0028__00110,pvrig_8x6b_chainB,0.06452690809965134
P1MCPUFP__CPUFP500K_0030__00115,pvrig_8x6b_chainB,0.08657488971948624
P1MCPUFP__CPUFP500K_0029__00091,pvrig_8x6b_chainB,0.05275389179587364
P1MCPUFP__CPUFP500K_0020__00092,pvrig_8x6b_chainB,0.18688397109508514
P1MCPUFP__CPUFP500K_0019__00093,pvrig_8x6b_chainB,0.15946586430072784
P1MCPUFP__CPUFP500K_0021__00095,pvrig_8x6b_chainB,0.15447309613227844
P1MCPUFP__CPUFP500K_0012__00113,pvrig_8x6b_chainB,0.031425848603248596
P1MCPUFP__CPUFP500K_0010__00096,pvrig_8x6b_chainB,0.10208495706319809
P1MCPUFP__CPUFP500K_0013__00098,pvrig_8x6b_chainB,0.11532147973775864
P1MCPUFP__CPUFP500K_0008__00290,pvrig_8x6b_chainB,0.12525160610675812
P1MCPUFP__CPUFP500K_0003__00203,pvrig_8x6b_chainB,0.054549556225538254
P1MCPUFP__CPUFP500K_0001__00107,pvrig_8x6b_chainB,0.11131748557090759
P1MCPUFP__CPUFP500K_0192__00168,pvrig_8x6b_chainB,0.07638248056173325
P1MCPUFP__CPUFP500K_0091__00198,pvrig_8x6b_chainB,0.0968206599354744
P1MCPUFP__CPUFP500K_0197__00361,pvrig_8x6b_chainB,0.07301490008831024
P1MCPUFP__CPUFP500K_0084__00119,pvrig_8x6b_chainB,0.08304852992296219
P1MCPUFP__CPUFP500K_0082__00327,pvrig_8x6b_chainB,0.05279123783111572
P1MCPUFP__CPUFP500K_0085__00120,pvrig_8x6b_chainB,0.10395976155996323
P1MCPUFP__CPUFP500K_0076__00106,pvrig_8x6b_chainB,0.11877814680337906
P1MCPUFP__CPUFP500K_0074__00109,pvrig_8x6b_chainB,0.10885263234376907
P1MCPUFP__CPUFP500K_0073__00109,pvrig_8x6b_chainB,0.0930062010884285
P1MCPUFP__CPUFP500K_0064__00109,pvrig_8x6b_chainB,0.09913473576307297
P1MCPUFP__CPUFP500K_0066__00110,pvrig_8x6b_chainB,0.05593368411064148
P1MCPUFP__CPUFP500K_0065__00111,pvrig_8x6b_chainB,0.10764805227518082
P1MCPUFP__CPUFP500K_0056__00112,pvrig_8x6b_chainB,0.05399153754115105
P1MCPUFP__CPUFP500K_0055__00114,pvrig_8x6b_chainB,0.07176027446985245
P1MCPUFP__CPUFP500K_0057__00114,pvrig_8x6b_chainB,0.05799033120274544
P1MCPUFP__CPUFP500K_0048__00116,pvrig_8x6b_chainB,0.10958651453256607
P1MCPUFP__CPUFP500K_0046__00129,pvrig_8x6b_chainB,0.07741457223892212
P1MCPUFP__CPUFP500K_0049__00463,pvrig_8x6b_chainB,0.07302051037549973
