Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0038__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00214	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00311	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00068	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00104	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00039	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00042	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00704	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00870	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00090	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00359	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00056	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00154	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00057	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00052	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00055	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00055	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00056	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00057	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00058	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00059	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00060	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00061	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00067	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00262	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00066	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00088	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00069	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00070	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00071	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00072	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00074	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00221	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00061	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00158	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00779	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00093	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00256	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00095	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00084	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00087	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00087	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00087	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00088	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00089	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00090	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00092	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00092	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00094	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00104	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00391	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00097	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00097	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00098	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00124	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00129	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00102	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00102	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00103	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00105	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00129	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00106	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00108	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00316	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00241	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00237	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00221	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0197__00595	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00132	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00360	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00130	pvrig_8x6b_chainB
