Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0028__00001,pvrig_8x6b_chainB,0.05285058543086052
P1MCPUFP__CPUFP500K_0030__00002,pvrig_8x6b_chainB,0.08218399435281754
P1MCPUFP__CPUFP500K_0029__00003,pvrig_8x6b_chainB,0.10918986797332764
P1MCPUFP__CPUFP500K_0020__00004,pvrig_8x6b_chainB,0.14393149316310883
P1MCPUFP__CPUFP500K_0019__00005,pvrig_8x6b_chainB,0.1658126562833786
P1MCPUFP__CPUFP500K_0021__00006,pvrig_8x6b_chainB,0.17721301317214966
P1MCPUFP__CPUFP500K_0012__00010,pvrig_8x6b_chainB,0.03591160848736763
P1MCPUFP__CPUFP500K_0010__00008,pvrig_8x6b_chainB,0.04494011402130127
P1MCPUFP__CPUFP500K_0013__00009,pvrig_8x6b_chainB,0.1537167876958847
P1MCPUFP__CPUFP500K_0008__00014,pvrig_8x6b_chainB,0.13181740045547485
P1MCPUFP__CPUFP500K_0002__00181,pvrig_8x6b_chainB,0.13759814202785492
P1MCPUFP__CPUFP500K_0001__00013,pvrig_8x6b_chainB,0.06472907215356827
P1MCPUFP__CPUFP500K_0092__00299,pvrig_8x6b_chainB,0.04414758458733559
P1MCPUFP__CPUFP500K_0091__00028,pvrig_8x6b_chainB,0.1194339171051979
P1MCPUFP__CPUFP500K_0193__00021,pvrig_8x6b_chainB,0.061529774218797684
P1MCPUFP__CPUFP500K_0084__00015,pvrig_8x6b_chainB,0.07785289734601974
P1MCPUFP__CPUFP500K_0082__00058,pvrig_8x6b_chainB,0.07501550018787384
P1MCPUFP__CPUFP500K_0085__00020,pvrig_8x6b_chainB,0.1020071730017662
P1MCPUFP__CPUFP500K_0076__00018,pvrig_8x6b_chainB,0.12760484218597412
P1MCPUFP__CPUFP500K_0074__00019,pvrig_8x6b_chainB,0.12904182076454163
P1MCPUFP__CPUFP500K_0073__00021,pvrig_8x6b_chainB,0.09765630215406418
P1MCPUFP__CPUFP500K_0064__00021,pvrig_8x6b_chainB,0.08982972055673599
P1MCPUFP__CPUFP500K_0066__00022,pvrig_8x6b_chainB,0.05012175440788269
P1MCPUFP__CPUFP500K_0065__00023,pvrig_8x6b_chainB,0.08332327753305435
P1MCPUFP__CPUFP500K_0056__00024,pvrig_8x6b_chainB,0.05854617431759834
P1MCPUFP__CPUFP500K_0055__00025,pvrig_8x6b_chainB,0.06365041434764862
P1MCPUFP__CPUFP500K_0057__00026,pvrig_8x6b_chainB,0.04411733150482178
P1MCPUFP__CPUFP500K_0048__00027,pvrig_8x6b_chainB,0.09464956074953079
P1MCPUFP__CPUFP500K_0046__00031,pvrig_8x6b_chainB,0.05427364632487297
P1MCPUFP__CPUFP500K_0049__00095,pvrig_8x6b_chainB,0.07543430477380753
P1MCPUFP__CPUFP500K_0040__00030,pvrig_8x6b_chainB,0.06155446544289589
P1MCPUFP__CPUFP500K_0038__00031,pvrig_8x6b_chainB,0.05149209126830101
P1MCPUFP__CPUFP500K_0037__00032,pvrig_8x6b_chainB,0.05346593260765076
P1MCPUFP__CPUFP500K_0028__00042,pvrig_8x6b_chainB,0.04496367648243904
P1MCPUFP__CPUFP500K_0030__00047,pvrig_8x6b_chainB,0.07317778468132019
P1MCPUFP__CPUFP500K_0029__00035,pvrig_8x6b_chainB,0.08263120800256729
P1MCPUFP__CPUFP500K_0020__00036,pvrig_8x6b_chainB,0.20074838399887085
P1MCPUFP__CPUFP500K_0019__00037,pvrig_8x6b_chainB,0.15812043845653534
P1MCPUFP__CPUFP500K_0021__00038,pvrig_8x6b_chainB,0.07705550640821457
P1MCPUFP__CPUFP500K_0012__00046,pvrig_8x6b_chainB,0.030189646407961845
P1MCPUFP__CPUFP500K_0010__00040,pvrig_8x6b_chainB,0.0954790711402893
P1MCPUFP__CPUFP500K_0013__00041,pvrig_8x6b_chainB,0.10731986165046692
P1MCPUFP__CPUFP500K_0008__00105,pvrig_8x6b_chainB,0.09961573034524918
P1MCPUFP__CPUFP500K_0002__00654,pvrig_8x6b_chainB,0.10992942005395889
P1MCPUFP__CPUFP500K_0001__00046,pvrig_8x6b_chainB,0.10091080516576767
P1MCPUFP__CPUFP500K_0092__00817,pvrig_8x6b_chainB,0.0801275223493576
P1MCPUFP__CPUFP500K_0091__00088,pvrig_8x6b_chainB,0.050807029008865356
P1MCPUFP__CPUFP500K_0193__00348,pvrig_8x6b_chainB,0.09780631214380264
P1MCPUFP__CPUFP500K_0084__00052,pvrig_8x6b_chainB,0.04324221611022949
P1MCPUFP__CPUFP500K_0082__00151,pvrig_8x6b_chainB,0.0685184895992279
P1MCPUFP__CPUFP500K_0085__00055,pvrig_8x6b_chainB,0.06799694895744324
P1MCPUFP__CPUFP500K_0076__00050,pvrig_8x6b_chainB,0.14013250172138214
P1MCPUFP__CPUFP500K_0074__00051,pvrig_8x6b_chainB,0.1219070553779602
P1MCPUFP__CPUFP500K_0073__00053,pvrig_8x6b_chainB,0.09639964252710342
P1MCPUFP__CPUFP500K_0064__00053,pvrig_8x6b_chainB,0.07950880378484726
P1MCPUFP__CPUFP500K_0066__00054,pvrig_8x6b_chainB,0.069784976541996
P1MCPUFP__CPUFP500K_0065__00055,pvrig_8x6b_chainB,0.06381979584693909
P1MCPUFP__CPUFP500K_0056__00056,pvrig_8x6b_chainB,0.046610672026872635
P1MCPUFP__CPUFP500K_0055__00057,pvrig_8x6b_chainB,0.07250291854143143
P1MCPUFP__CPUFP500K_0057__00058,pvrig_8x6b_chainB,0.04173418879508972
P1MCPUFP__CPUFP500K_0048__00059,pvrig_8x6b_chainB,0.09394153207540512
P1MCPUFP__CPUFP500K_0046__00065,pvrig_8x6b_chainB,0.07830431312322617
P1MCPUFP__CPUFP500K_0049__00260,pvrig_8x6b_chainB,0.09287526458501816
P1MCPUFP__CPUFP500K_0040__00063,pvrig_8x6b_chainB,0.07059802860021591
P1MCPUFP__CPUFP500K_0038__00063,pvrig_8x6b_chainB,0.046641066670417786
P1MCPUFP__CPUFP500K_0037__00064,pvrig_8x6b_chainB,0.06110325828194618
P1MCPUFP__CPUFP500K_0028__00084,pvrig_8x6b_chainB,0.12457718700170517
P1MCPUFP__CPUFP500K_0030__00085,pvrig_8x6b_chainB,0.11766085773706436
P1MCPUFP__CPUFP500K_0029__00067,pvrig_8x6b_chainB,0.12862929701805115
P1MCPUFP__CPUFP500K_0020__00068,pvrig_8x6b_chainB,0.13675828278064728
P1MCPUFP__CPUFP500K_0019__00069,pvrig_8x6b_chainB,0.19508998095989227
P1MCPUFP__CPUFP500K_0021__00070,pvrig_8x6b_chainB,0.12646473944187164
P1MCPUFP__CPUFP500K_0012__00084,pvrig_8x6b_chainB,0.040322769433259964
P1MCPUFP__CPUFP500K_0010__00072,pvrig_8x6b_chainB,0.043511319905519485
P1MCPUFP__CPUFP500K_0013__00073,pvrig_8x6b_chainB,0.09650596231222153
P1MCPUFP__CPUFP500K_0008__00214,pvrig_8x6b_chainB,0.12672604620456696
P1MCPUFP__CPUFP500K_0003__00046,pvrig_8x6b_chainB,0.04932649806141853
P1MCPUFP__CPUFP500K_0001__00080,pvrig_8x6b_chainB,0.07903692871332169
P1MCPUFP__CPUFP500K_0192__00015,pvrig_8x6b_chainB,0.12452060729265213
P1MCPUFP__CPUFP500K_0091__00147,pvrig_8x6b_chainB,0.10209577530622482
P1MCPUFP__CPUFP500K_0193__00728,pvrig_8x6b_chainB,0.09060338884592056
P1MCPUFP__CPUFP500K_0084__00091,pvrig_8x6b_chainB,0.08233096450567245
P1MCPUFP__CPUFP500K_0082__00250,pvrig_8x6b_chainB,0.04070475324988365
P1MCPUFP__CPUFP500K_0085__00093,pvrig_8x6b_chainB,0.10157251358032227
P1MCPUFP__CPUFP500K_0076__00082,pvrig_8x6b_chainB,0.07163069397211075
P1MCPUFP__CPUFP500K_0074__00085,pvrig_8x6b_chainB,0.06041454151272774
P1MCPUFP__CPUFP500K_0073__00085,pvrig_8x6b_chainB,0.0924411192536354
P1MCPUFP__CPUFP500K_0064__00085,pvrig_8x6b_chainB,0.096928171813488
P1MCPUFP__CPUFP500K_0066__00086,pvrig_8x6b_chainB,0.05714014545083046
P1MCPUFP__CPUFP500K_0065__00087,pvrig_8x6b_chainB,0.08148955553770065
