Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0002__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0093__00217	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00009	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00067	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00076	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00519	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00681	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00071	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00223	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00042	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00043	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00044	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00046	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00047	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00054	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00210	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00054	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00070	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00074	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00057	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00058	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00059	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00060	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00073	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00062	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00063	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00184	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00905	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00069	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0096__00586	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00122	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00644	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00078	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00222	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00072	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00074	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00075	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00076	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00077	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00078	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00090	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00331	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00085	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00085	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00086	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00108	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00113	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00089	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00090	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00091	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00093	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00111	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00094	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00096	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00285	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00191	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00105	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00152	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00193	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0197__00303	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00321	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00104	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00107	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00107	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00107	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00108	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00109	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00110	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00114	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00127	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00460	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00148	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00152	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00122	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00122	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00125	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00151	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00126	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00128	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00376	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00360	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00340	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00266	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00153	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00478	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00151	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00136	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00140	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00139	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00139	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00140	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00141	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00142	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00144	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00146	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00160	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00576	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00149	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00150	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00151	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00187	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00202	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00154	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00154	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00155	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00157	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00186	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00158	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00160	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00459	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00507	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00181	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00531	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00326	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00064	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00194	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00588	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00186	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00168	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00173	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00173	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00171	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00173	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00173	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00174	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00177	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00177	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00178	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00195	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00694	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00181	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00182	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00184	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00228	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00239	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00186	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00186	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00187	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00189	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00223	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00191	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00193	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00587	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00700	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00215	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00720	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00382	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00233	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00710	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00220	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00200	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00206	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00205	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00203	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00205	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00206	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00206	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00209	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00210	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00210	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00227	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00826	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00214	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00215	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00217	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00269	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00282	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00218	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00218	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00219	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00221	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00261	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00223	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00226	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00660	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00865	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00251	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00930	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00451	pvrig_8x6b_chainB
