Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0093__00055	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00006	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00009	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00011	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00052	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00028	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00498	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00651	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00198	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00042	pvrig_8x6b_chainB
