iptm,ptm,complex_plddt,complex_iplddt,binding_score
0.98426616191864,0.989276647567749,0.9719867706298828,0.96193927526474,8.58308234134941
0.9885212182998656,0.9918646216392516,0.9764134287834167,0.9729233384132384,8.641909173427024
0.9838755130767822,0.9886203408241272,0.958368957042694,0.9362609386444092,8.63316271951544
0.988465428352356,0.991904616355896,0.9741659164428712,0.9679100513458252,8.746472422902944
0.9869361519813538,0.9906867146492004,0.976487159729004,0.9727643728256226,8.595632393157251
0.9854305386543274,0.9897838234901428,0.9624900221824646,0.9431453347206116,8.599161122651582
0.9882051348686218,0.9915710687637328,0.972708821296692,0.9662647247314452,8.367530161387469
0.9851808547973632,0.9896511435508728,0.9675635099411012,0.956088662147522,8.577153122843535
0.9895479083061218,0.9925695061683656,0.9657324552536012,0.9577369689941406,8.383890426799454
0.9864634871482848,0.9905860424041748,0.9193063974380492,0.8873953819274902,8.53671348183427
0.98827064037323,0.9918146133422852,0.9583701491355896,0.9358680844306946,8.736391831745776
0.988609492778778,0.9918896555900574,0.9527392387390136,0.9304832816123962,8.393195317248697
0.9826880693435668,0.9881970286369324,0.9571880102157592,0.9337580800056458,8.918104379531199
0.9891456365585328,0.9922359585762024,0.9652376770973206,0.9508400559425354,8.582281488446105
0.9892654418945312,0.9923723340034484,0.9716259241104126,0.963283896446228,8.578152317974897
0.9846419095993042,0.9893290996551514,0.970973014831543,0.9624139070510864,8.632903545920096
0.969386875629425,0.9807721972465516,0.9637055397033693,0.9443091750144958,8.504503260525427
0.9858905076980592,0.9899506568908693,0.9573377370834352,0.9332560300827026,8.77978272007786
0.9872062802314758,0.9909754395484924,0.9662988781929016,0.95513516664505,8.77647084081174
0.9625021815299988,0.9766855239868164,0.965198576450348,0.9473688006401062,8.57896367938761
0.9843215346336364,0.9893024563789368,0.9476115107536316,0.9151419997215272,8.603051569965176
0.9903326630592346,0.9931195378303528,0.9442233443260192,0.9138140678405762,8.450300159079259
0.9819027781486512,0.9876362085342408,0.9628831148147584,0.9480920433998108,8.628407443710604
0.9897645711898804,0.9926772713661194,0.9279613494873048,0.8816893100738525,8.405502913746929
0.9895596504211426,0.9926036596298218,0.9570583701133728,0.934698760509491,8.4998002104585
0.982172191143036,0.9876828193664552,0.9763102531433104,0.9693846106529236,8.73520449368411
0.9880185723304749,0.9915466904640198,0.9687951803207396,0.957724153995514,8.649780886581974
0.9833002686500548,0.9881762266159058,0.9722208380699158,0.964032769203186,8.75667447372412
0.9887637495994568,0.9920941591262816,0.964652955532074,0.946086287498474,8.475834345910881
0.9846162796020508,0.989167869091034,0.9704381227493286,0.9586105346679688,8.558263643137021
0.9825704097747804,0.9878175258636476,0.9501296877861024,0.9227420687675476,8.455487783663274
0.987549901008606,0.9912425875663756,0.9527108073234558,0.9215771555900574,8.617655203057506
0.9876355528831482,0.9912924766540528,0.9739364385604858,0.967082679271698,8.41769978157071
0.9870204329490662,0.9909260869026184,0.9546629190444946,0.9308992028236388,8.51013549399536
0.9557963013648988,0.9709802865982056,0.935276985168457,0.8933243751525879,8.703965023098577
0.9845163226127625,0.9891387224197388,0.9664291143417358,0.9532805681228638,8.792618329440446
0.9828481674194336,0.9880606532096864,0.9746752381324768,0.9697816371917723,8.422402689893948
0.9890010952949524,0.9922127723693848,0.9476813077926636,0.9236746430397034,8.516012977251885
0.9899678826332092,0.9929048418998718,0.9664626121520996,0.9577785134315492,8.43546487798048
0.9843097925186156,0.9889062643051147,0.9735671281814576,0.9685420989990234,8.613776181305877
0.9885708689689636,0.9919530153274536,0.9693678617477416,0.960128664970398,8.692054965740189
0.9816934466362,0.987095832824707,0.9730119109153748,0.9657930731773376,8.484221811215646
0.980840265750885,0.9867653846740724,0.9589422345161438,0.9372208714485168,8.657195144433063
0.9844003319740297,0.98898845911026,0.9588556289672852,0.9445845484733582,8.919600359330314
0.9866088032722472,0.9909298419952391,0.964024007320404,0.9586490392684937,8.764708770530477
0.9849658012390136,0.9893952012062072,0.9644646644592284,0.9487517476081848,8.568419430371979
0.9884819388389589,0.9917325973510742,0.9643310904502868,0.9513119459152222,8.891406278686903
0.9813902974128724,0.9871379137039183,0.9662200808525084,0.954545557498932,8.549367731275533
0.9834719896316528,0.9885654449462892,0.972887933254242,0.9603360891342164,8.536810646078978
0.9838148951530457,0.9886261820793152,0.9640550017356871,0.952861487865448,8.675327896501587
0.9883447289466858,0.99175226688385,0.9701266288757324,0.9624295830726624,8.960558220899626
0.9857306480407716,0.9899812936782836,0.9537818431854248,0.938029408454895,8.653504287190936
0.9862916469573976,0.9902715086936952,0.9433969259262084,0.9240124821662904,8.563513747926232
0.9883148670196532,0.9917261004447936,0.9670628309249878,0.9583731889724731,8.658028589389247
0.9883885383605956,0.9917734265327454,0.9691445827484132,0.9600918889045716,8.39644577499165
0.9868866205215454,0.9906684160232544,0.9685379266738892,0.9599594473838806,8.729870951480178
0.9848824143409728,0.9893122911453248,0.96988844871521,0.9594435691833496,8.590389109955428
0.9867958426475524,0.9906282424926758,0.9611155986785888,0.9437078237533568,8.508680120491308
0.9869232773780824,0.9907782673835754,0.9745307564735411,0.9676159620285034,8.35908806955992
0.9801306128501892,0.9862778186798096,0.9687948226928712,0.959015727043152,8.475286932387228
0.982109546661377,0.9875144362449646,0.9747753739356996,0.9653081297874452,8.513113628840019
0.983320415019989,0.9882715940475464,0.9698354601860046,0.962946355342865,8.560613367270545
0.9854417443275452,0.9897598028182985,0.9652675986289978,0.9501403570175172,8.779694112019467
0.9860265254974364,0.9902158975601196,0.9560691118240356,0.9317747354507446,9.216256227666207
0.9865900874137878,0.9905512928962708,0.9584909677505492,0.9395263195037842,8.947003708656196
0.9872021675109864,0.9908552765846252,0.9618260264396667,0.946806788444519,8.63207671989635
0.9847719073295592,0.9891936779022216,0.9317821264266968,0.8879367113113403,8.699144739803176
0.9863396883010864,0.9903372526168824,0.9665431380271912,0.954384744167328,8.573897383040975
0.977555513381958,0.9848679304122924,0.9732879996299744,0.9641292691230774,8.727391944555343
0.98746657371521,0.9910696744918824,0.971775233745575,0.9632659554481506,8.95510447954655
0.9633687734603882,0.9750101566314696,0.9645370841026306,0.9491209387779236,8.684371001593158
0.9806625843048096,0.9864224195480348,0.9546033143997192,0.933876633644104,8.469669344891074
0.987224578857422,0.9909583926200868,0.9644652605056764,0.9468873739242554,8.61262483772451
0.9811842441558838,0.9868201613426208,0.969710886478424,0.9587631225585938,8.556116820762892
0.9868825674057008,0.9907313585281372,0.9699259996414183,0.9637337923049928,9.44986063625053
0.9839680194854736,0.988776445388794,0.9656437635421752,0.9585850834846495,8.853645297202556
0.988168478012085,0.9915872812271118,0.9495797157287598,0.9209973216056824,8.465802553280067
0.9876905083656312,0.9912890195846558,0.953610360622406,0.9290513396263124,8.754478764732536
0.9863184690475464,0.990376353263855,0.9418917298316956,0.9005771279335022,8.853418565188147
0.9888786673545836,0.9921587705612184,0.96572345495224,0.9533652067184448,8.813720077664922
0.9878352880477904,0.9913749098777772,0.9609472155570984,0.9479528069496156,8.745889750390571
0.987912118434906,0.9914657473564148,0.9657941460609436,0.9556359648704528,8.512139413022773
0.9888970851898192,0.992097795009613,0.9703159928321838,0.960756778717041,8.572862146423802
0.9891495108604432,0.9923166632652284,0.9659815430641174,0.9542219042778016,8.630569719766989
0.985784351825714,0.9900818467140198,0.9752315878868104,0.970120131969452,8.453154936444495
0.9853465557098388,0.9899702072143556,0.9552096724510192,0.9299392700195312,8.565052670726436
0.985243558883667,0.9897214770317078,0.9525713324546814,0.9256620407104492,8.989607848357188
0.9863215684890748,0.9903937578201294,0.96005779504776,0.9446380138397216,8.620746963272518
0.986021101474762,0.990110456943512,0.9757903218269348,0.968444287776947,8.595594808214704
0.979739248752594,0.9857552647590636,0.9652088284492492,0.9536787271499634,8.759827715984178
0.987487256526947,0.99123615026474,0.9724180102348328,0.9634193778038024,8.598644851862616
0.9841334223747252,0.988827109336853,0.9762725234031676,0.9706228375434875,8.89004783335369
0.9868534803390504,0.9908086657524108,0.9431429505348206,0.9080312252044678,9.021627516803337
0.9822969436645508,0.9877483248710632,0.9624768495559692,0.9480612874031068,9.050692556858433
0.983100950717926,0.9882400631904602,0.9742107391357422,0.9671087265014648,8.57101592479323
0.9854512810707092,0.9897724986076356,0.9623021483421326,0.9468979835510254,8.681682031885632
0.9857877492904664,0.9899883270263672,0.9730703234672546,0.9668909907341005,8.705280199867277
0.9843673706054688,0.9891263842582704,0.9594764709472656,0.9395624995231628,8.579446640986195
0.9831783771514891,0.9883413314819336,0.96549254655838,0.951942503452301,8.513546392063839
0.988621711730957,0.9919034838676452,0.961096465587616,0.9456928968429564,8.728272128493058
0.9552754163742064,0.9722048044204712,0.9254841804504396,0.8736332654953003,8.634045631961934
0.9873055219650269,0.9910997152328492,0.9592857360839844,0.9464976191520692,8.385276539606544
0.988312602043152,0.9918056726455688,0.9417691230773926,0.9102343320846558,8.788171163884408
0.9896637201309204,0.992609679698944,0.9664435386657716,0.955509603023529,8.516283880982918
0.9891518354415894,0.9923134446144104,0.9617830514907836,0.947965145111084,9.321223903843194
0.9835246205329896,0.9884700179100036,0.9683526754379272,0.9583135843276978,8.801117190250867
0.9881912469863892,0.9916558861732484,0.9653113484382628,0.9579681158065796,8.8621283239691
0.9818226099014282,0.9875421524047852,0.967275321483612,0.9553202986717224,8.562969989815263
0.9861928820610046,0.990244209766388,0.9734712839126588,0.96940815448761,8.757162749534867
0.9805581569671632,0.986450970172882,0.9739669561386108,0.967268407344818,8.796791762548414
0.9828645586967468,0.9879624247550964,0.9706061482429504,0.963039219379425,8.745142745612968
0.982389271259308,0.9877079725265504,0.96293967962265,0.9481777548789978,8.52647999315149
0.9729334712028505,0.9824851751327516,0.9620888829231262,0.9489879608154296,8.855529714530242
0.9880412817001344,0.9916132092475892,0.9516241550445556,0.9318372011184692,8.593779234048238
0.9872644543647766,0.9910656809806824,0.9601954817771912,0.9507744908332824,8.674967972200207
0.9892081022262572,0.9923248291015624,0.9534865021705629,0.9304137229919434,8.65249952627827
0.9860509037971495,0.9901733994483948,0.9431485533714294,0.9217868447303772,8.65610372248549
0.9890264868736268,0.9921835660934448,0.9496932625770568,0.925099790096283,8.416301348136178
0.9889463782310486,0.992287278175354,0.9614602327346802,0.9444064497947692,8.481480874982598
0.9863583445549012,0.9901078939437866,0.9645222425460817,0.9540069699287416,9.085513929357385
0.9848830699920654,0.9893542528152466,0.9691765904426576,0.9573894143104552,8.646677941756389
0.9849797487258912,0.9893971681594848,0.974989652633667,0.9678004384040833,9.31571306649912
0.986588716506958,0.9907316565513612,0.9610093235969543,0.9475117921829224,8.792978964766135
0.9864814877510072,0.990378737449646,0.9403064846992492,0.9067899584770204,8.483808913311904
0.9858208894729614,0.9899995923042296,0.9583700895309448,0.9362544417381288,8.883490002101722
0.988459587097168,0.9917752146720886,0.9681954383850098,0.9594520926475524,8.362221552891988
0.9852818846702576,0.9895121455192566,0.9609528183937072,0.9435129165649414,8.884360905894813
0.9849812388420104,0.9893542528152466,0.9591116905212402,0.9410163164138794,8.900118841025082
0.9853779673576356,0.9898641705513,0.9621798992156982,0.9420238733291626,8.64913335218894
0.9883463382720948,0.991753339767456,0.965437352657318,0.9549364447593688,8.668824615672676
0.98709237575531,0.9908363819122314,0.9455108046531676,0.9199233055114746,8.477980017212449
0.9841344952583312,0.9889096617698668,0.9322410225868224,0.8832347989082336,8.773143135890834
0.9874449372291564,0.9910072088241576,0.9519113302230836,0.9348523020744324,8.552867680622516
0.9888679385185242,0.9921257495880128,0.9604104161262512,0.943593204021454,8.730936290937644
0.9883200526237488,0.9916708469390868,0.9502866864204408,0.9269638657569884,8.725762467735581
0.9887474179267884,0.9920045137405396,0.9723231792449952,0.9665486216545104,8.538276329047468
0.9863784909248352,0.990415632724762,0.9564621448516846,0.9325340390205384,8.46575351348565
0.9825822710990906,0.9877859950065612,0.9411428570747375,0.8978466391563416,8.98686404640148
0.9867238998413086,0.9907352924346924,0.9561578631401062,0.9371014833450316,8.595558579506832
0.9873117804527284,0.9910933375358582,0.968010663986206,0.9584882855415344,8.508283951856024
0.9844029545783995,0.9891338348388672,0.9455488324165344,0.9129461050033568,9.023344684330812
0.9834018349647522,0.9883701801300048,0.9328479170799256,0.8909717202186584,8.851013430148319
0.983826756477356,0.988547146320343,0.9639405012130736,0.9498587250709534,8.415266638497938
0.9881511330604552,0.991505205631256,0.97246652841568,0.9654415249824524,8.616835693219745
0.988672137260437,0.9920700788497924,0.970242977142334,0.9633933901786804,8.664091520673331
0.9828906059265136,0.9882748126983644,0.9651467204093932,0.9521441459655762,8.803705998862183
0.9841617941856384,0.9888593554496764,0.9683732986450196,0.9583510160446168,8.730244552477815
0.9903008341789246,0.9931468963623048,0.954246997833252,0.9363940358161926,8.959535800318417
0.9866942763328552,0.9906415939331056,0.9673921465873718,0.95701801776886,9.490638526894951
0.9853545427322388,0.9896358251571656,0.9463374018669128,0.919125199317932,8.839540114811129
0.9885249733924866,0.9919354319572448,0.9304940104484558,0.8866317868232727,8.620173212648794
0.9867668747901917,0.9904947280883788,0.932712733745575,0.8905385732650757,8.680769650820354
0.9882810711860656,0.991818904876709,0.9499537348747252,0.9286144375801086,8.908159410718183
0.98627907037735,0.9903519153594972,0.951404333114624,0.9317567348480223,8.648854939114612
0.9798861742019652,0.9860039949417114,0.9673160314559937,0.9586015343666076,8.681529577489398
0.9854832291603088,0.9897702932357788,0.9711009860038756,0.9628708958625792,8.634204274969523
0.987267017364502,0.9909493923187256,0.9345017075538636,0.8918590545654297,8.722985761220459
0.9880107641220092,0.9914722442626952,0.9662761688232422,0.9574478268623352,8.417863609880659
0.9868850708007812,0.9908134937286376,0.9620822072029114,0.9469929337501526,8.455985710861956
0.9773889183998108,0.9839263558387756,0.9600717425346376,0.945453405380249,8.59172386655937
0.9825856685638428,0.9880253076553344,0.958548069000244,0.9442157745361328,8.56263864062212
0.9898056387901306,0.9928383827209472,0.9505261182785034,0.9222400188446044,8.56088845185399
0.9894126057624816,0.992472231388092,0.9584099650382996,0.9446277618408204,8.763917300728695
0.9837152361869812,0.9885486960411072,0.966366171836853,0.9526907801628112,8.605730424637269
0.9833992719650269,0.988220751285553,0.9677584767341614,0.9571524858474731,9.017732417981051
0.986835479736328,0.990808129310608,0.9513980150222778,0.925923466682434,8.531561433900674
0.9840460419654846,0.9887568354606628,0.9739294052124025,0.9657861590385436,8.768113335638787
0.9887130856513976,0.9919636249542236,0.9632091522216796,0.9529098868370056,8.40096433804338
0.9849929213523864,0.989317774772644,0.9722185730934144,0.9645787477493286,8.346090328663909
0.9818455576896667,0.9871239066123962,0.963663935661316,0.9535277485847472,8.612786690237337
0.9806381464004515,0.9865998029708862,0.952663004398346,0.9246100187301636,8.560455826506411
0.9880218505859376,0.9916152358055116,0.9710476398468018,0.962568998336792,8.518694273532615
0.9833298325538636,0.9882453083992004,0.9729744791984558,0.9696028828620912,8.777348888996437
0.980873167514801,0.987021028995514,0.9675813317298888,0.9564115405082704,8.744366969622153
0.988471746444702,0.9917677640914916,0.9602745175361632,0.9449926018714904,8.454790943095121
0.9857636094093324,0.9898557662963868,0.9734104871749878,0.9673206210136414,8.985806453507802
0.9890127182006836,0.9921196699142456,0.9758949279785156,0.9724546670913696,8.7998499800925
0.9852336645126344,0.9897005558013916,0.9624411463737488,0.9499420523643494,8.674096235907161
0.9883090257644652,0.9917232990264891,0.9520325660705566,0.9278229475021362,9.01018999703921
0.979414165019989,0.9856743216514589,0.9717742800712584,0.960008442401886,8.595207109065
0.986123502254486,0.9903278350830078,0.9679419994354248,0.959586501121521,8.336163359863779
0.9767422676086426,0.9837536811828612,0.9683876037597656,0.9581528306007384,8.513143163141878
0.9891988635063172,0.9923605918884276,0.9637030363082886,0.9527734518051147,8.557851010742011
0.9841578006744384,0.9888089299201964,0.971397340297699,0.96827495098114,8.794813934086394
0.9853463768959044,0.9896625280380248,0.9445306658744812,0.9154009222984314,8.795818361344407
0.9830804467201232,0.9882861375808716,0.9736643433570862,0.9637144804000854,8.658278027408404
0.9868996143341064,0.9908064603805542,0.9707978963851928,0.9637173414230348,8.5673210972003
0.9840943813323976,0.988908588886261,0.9717902541160583,0.9635189175605774,8.544231856238515
0.9802588820457458,0.9864026308059692,0.9687479734420776,0.956771194934845,8.4994300042841
0.988505721092224,0.991927981376648,0.9644755721092224,0.9527691602706908,9.075435601322187
0.9885982275009156,0.9919378757476808,0.9731214046478271,0.9625133275985718,8.438432152750192
0.9466097354888916,0.9661538600921632,0.9585856795310974,0.93711256980896,8.875757635669414
0.9819213151931764,0.9876432418823242,0.9696375727653505,0.960940957069397,8.57439300123674
0.9822430610656738,0.9875280857086182,0.9713266491889954,0.9637523293495178,8.757646048121075
0.978337287902832,0.9848049879074096,0.9714649319648744,0.9664410948753356,8.417430283779085
0.9879841804504396,0.9914969801902772,0.9750665426254272,0.9698826670646667,8.80981719068815
0.9853426218032836,0.989719569683075,0.9674488306045532,0.9536380767822266,8.491503631951593
0.982819676399231,0.9879509806632996,0.9629042744636536,0.94788920879364,8.61944090405172
0.9880156517028807,0.991500735282898,0.9651119112968444,0.9582800269126892,8.432996082573574
0.987760603427887,0.9914382100105286,0.9737828373908995,0.9667433500289916,8.442182281572258
0.9830533266067504,0.9883662462234496,0.9687219858169556,0.954698920249939,8.967123840465165
0.9851193428039552,0.989748477935791,0.965644359588623,0.9496513605117798,8.6224583315197
0.9854281544685364,0.9898622035980223,0.969787895679474,0.958267629146576,8.948043215156494
0.9852638244628906,0.9896607995033264,0.972709059715271,0.9639019966125488,8.600580184262215
0.9844958782196044,0.9891341328620912,0.9591121673583984,0.9412840604782104,8.39909937637408
0.986860692501068,0.9907955527305604,0.9712712168693542,0.9615903496742249,8.790151944191505
0.986299693584442,0.9903799891471864,0.9647865295410156,0.957853376865387,8.578248098113436
0.9860650300979614,0.9901708960533142,0.9625292420387268,0.9479936957359314,8.80086775418217
0.9851281642913818,0.9894413948059082,0.9714492559432985,0.9667730331420898,8.735472662464092
0.9827917218208312,0.9879419207572936,0.9685618877410888,0.9560225009918212,8.735826572425507
0.9861714839935304,0.9903327822685242,0.9636732935905457,0.9437482357025146,8.535925621892627
0.9856704473495485,0.989948570728302,0.9703277349472046,0.9587125778198242,8.584566736008558
0.9886600375175476,0.9919159412384032,0.9385478496551514,0.8981001973152161,8.48056036730213
0.98741352558136,0.991073191165924,0.9737298488616944,0.9688202142715454,8.584176013356062
0.984021246433258,0.9889991879463196,0.973764717578888,0.9653231501579284,8.652584900562054
0.9876790642738342,0.9913201928138732,0.9658661484718324,0.9494264125823976,8.47984224401482
0.9843281507492064,0.9888129234313964,0.9338556528091432,0.886454164981842,9.029942711564528
0.9867048859596252,0.9906278848648072,0.9586330056190492,0.9389962553977966,8.473030625020817
0.9887288212776184,0.9919875860214232,0.9317623376846312,0.8883035182952881,8.391096529437956
0.985846757888794,0.9900329113006592,0.9615026712417604,0.94607412815094,8.828781901293135
0.9897667765617372,0.9925736784934998,0.959874987602234,0.9478251934051514,8.447874811456217
0.9857261180877686,0.9898345470428468,0.9661243557929992,0.9549891948699952,8.791765473856866
0.988230049610138,0.9916373491287231,0.9543282985687256,0.933968186378479,8.327825746902707
0.9844315052032472,0.9889469742774964,0.9781311750411988,0.9754923582077026,8.771838532474693
0.9882057905197144,0.9916553497314452,0.9693783521652222,0.9619451761245728,9.008068781289335
0.98554664850235,0.9899560809135436,0.9478965997695924,0.9286551475524902,8.615793427717206
0.9882219433784484,0.9916574358940125,0.9630783200263976,0.9541061520576476,8.62308551480359
0.9762811660766602,0.9837296605110168,0.9668172597885132,0.955713391304016,8.550257634103136
0.9887551665306092,0.9920312762260436,0.9670427441596984,0.9577245712280272,8.527392992077328
0.986001193523407,0.9900680780410768,0.9710350632667542,0.9613620042800904,8.506227649971214
0.9873158931732178,0.9910773634910583,0.9698292016983032,0.9650167226791382,8.774822185099564
0.9751617312431335,0.9824153184890748,0.9741851687431335,0.9667129516601562,8.568826580932226
0.9822537899017334,0.9877391457557678,0.9680607318878174,0.9571714401245116,8.55454566206926
0.9890033006668092,0.9921877384185792,0.9669253826141356,0.9577562212944032,8.598709047535966
0.9886828660964966,0.9919227957725524,0.9614163041114808,0.9500938653945924,8.715339485514257
0.989135205745697,0.9922812581062316,0.9436731338500975,0.9084519147872924,8.428921373668976
0.9895744919776917,0.9925427436828612,0.9526708126068116,0.931280553340912,8.587284846178791
0.9886142015457152,0.9919538497924804,0.9429598450660706,0.9108666181564332,8.50335334700363
0.9773423075675964,0.9843174815177916,0.9555231332778932,0.9262844324111938,8.61809602213695
0.976002275943756,0.9842287302017212,0.9331008791923524,0.8911342024803162,8.549492575551477
0.9883142709732056,0.9916160106658936,0.9717514514923096,0.9643307328224182,8.33393219583431
0.9870579838752748,0.9908392429351808,0.9617131352424622,0.9513351917266846,8.577228959246785
0.984143316745758,0.9887710213661194,0.9690264463424684,0.9585742354393004,8.549682337164032
0.9823285341262816,0.9878197312355042,0.9704968333244324,0.9590598344802856,8.674141248662272
0.9816939234733582,0.9874902367591858,0.9631083607673644,0.9454087018966676,8.487776914191565
0.9860727190971376,0.9903934597969056,0.9490446448326112,0.9166077375411988,8.420525789170526
0.9877949357032776,0.9912596344947816,0.968354880809784,0.958291471004486,8.845298178066805
0.9870378375053406,0.9908223152160645,0.969062089920044,0.960552215576172,8.46604884426518
0.98368901014328,0.9885666966438292,0.969238817691803,0.9600877165794371,8.735724708872905
0.9880502820014954,0.9915328025817872,0.9550799131393432,0.9380484819412231,8.448454693341969
