mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_0000,0.07,0.0,0.69,0.73,0.74,91.13228840125394,90.6487081339713,9.444671080603634
mutant_0001,0.07,0.0,0.65,0.7,0.69,90.61861024033448,89.88212264150944,9.429217814621484
mutant_0002,0.07,0.0,0.68,0.72,0.73,91.00912225705324,90.70805687203791,9.0990223636398
mutant_0003,0.06,0.0,0.67,0.71,0.71,90.25027168234071,89.77596244131456,9.322948507999383
mutant_0004,0.07,0.0,0.66,0.71,0.71,91.1770846394985,90.43197115384616,8.6120176436868
mutant_0005,0.07,0.0,0.67,0.71,0.71,90.87500522466047,90.61649289099527,9.387703550270016
mutant_0006,0.07,0.0,0.69,0.73,0.74,91.25724137931039,90.9344927536232,9.04492885511273
mutant_0007,0.07,0.0,0.68,0.72,0.73,91.09895506792067,90.68333333333334,8.825192266548845
mutant_0008,0.07,0.0,0.68,0.73,0.73,91.0050679205851,90.57423076923077,9.364477463682167
mutant_0009,0.07,0.0,0.65,0.7,0.69,90.60393939393941,89.7538679245283,9.020940487329923
mutant_0010,0.07,0.0,0.68,0.73,0.73,90.7051724137932,89.94725118483412,8.763419367585273
mutant_0011,0.07,0.0,0.7,0.74,0.74,91.15151515151513,90.96000000000001,9.36930539564864
mutant_0012,0.08,0.0,0.64,0.69,0.69,90.38236154649944,88.49838095238097,8.623674426240347
mutant_0013,0.07,0.0,0.7,0.73,0.74,90.77071055381401,90.46657142857143,9.416308594729212
mutant_0014,0.07,0.0,0.67,0.72,0.71,90.86721003134805,90.45966981132077,7.0
mutant_0015,0.07,0.0,0.69,0.73,0.73,90.83894461859974,90.60862559241706,8.774891749023656
mutant_0016,0.07,0.0,0.67,0.71,0.71,90.75225705329144,89.87723004694836,9.336201262477545
mutant_0017,0.07,0.0,0.69,0.73,0.73,91.17351097178675,90.91517073170732,8.7686953426838
mutant_0018,0.07,0.0,0.7,0.74,0.74,89.27311389759664,87.9288785046729,9.45196801060604
mutant_0019,0.07,0.0,0.69,0.73,0.74,91.25565308254964,90.87624390243901,9.102654961507625
mutant_0020,0.07,0.0,0.68,0.72,0.72,90.68159874608165,90.32632850241544,8.503507856571128
mutant_0021,0.07,0.0,0.68,0.72,0.73,91.09397074190176,90.84785714285715,9.105253617910956
mutant_0022,0.07,0.0,0.71,0.74,0.75,90.99408568443066,90.6966355140187,9.326390849609064
mutant_0023,0.07,0.0,0.7,0.73,0.74,90.91835945663536,90.39449760765552,9.400563141528712
mutant_0024,0.07,0.0,0.68,0.73,0.73,91.14245559038659,90.81458937198066,9.360087626310898
mutant_0025,0.07,0.0,0.7,0.73,0.74,90.84857889237196,90.3633962264151,9.392127856004134
