Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0056__00001,pvrig_8x6b_chainB,0.11906909197568893
P1MCPUFP__CPUFP500K_0055__00002,pvrig_8x6b_chainB,0.05010417103767395
P1MCPUFP__CPUFP500K_0057__00003,pvrig_8x6b_chainB,0.07258046418428421
P1MCPUFP__CPUFP500K_0048__00004,pvrig_8x6b_chainB,0.0557093508541584
P1MCPUFP__CPUFP500K_0046__00006,pvrig_8x6b_chainB,0.08844953030347824
P1MCPUFP__CPUFP500K_0049__00021,pvrig_8x6b_chainB,0.07237734645605087
P1MCPUFP__CPUFP500K_0040__00007,pvrig_8x6b_chainB,0.06662705540657043
P1MCPUFP__CPUFP500K_0038__00008,pvrig_8x6b_chainB,0.05298547074198723
P1MCPUFP__CPUFP500K_0037__00009,pvrig_8x6b_chainB,0.028522992506623268
P1MCPUFP__CPUFP500K_0028__00015,pvrig_8x6b_chainB,0.10041829943656921
P1MCPUFP__CPUFP500K_0030__00012,pvrig_8x6b_chainB,0.11606159061193466
P1MCPUFP__CPUFP500K_0029__00012,pvrig_8x6b_chainB,0.06554806977510452
P1MCPUFP__CPUFP500K_0020__00013,pvrig_8x6b_chainB,0.12896467745304108
P1MCPUFP__CPUFP500K_0019__00014,pvrig_8x6b_chainB,0.12890173494815826
P1MCPUFP__CPUFP500K_0021__00015,pvrig_8x6b_chainB,0.13194845616817474
P1MCPUFP__CPUFP500K_0012__00019,pvrig_8x6b_chainB,0.04349633678793907
P1MCPUFP__CPUFP500K_0010__00017,pvrig_8x6b_chainB,0.07499811798334122
P1MCPUFP__CPUFP500K_0013__00018,pvrig_8x6b_chainB,0.093344546854496
P1MCPUFP__CPUFP500K_0008__00034,pvrig_8x6b_chainB,0.11586131900548935
P1MCPUFP__CPUFP500K_0002__00351,pvrig_8x6b_chainB,0.14536380767822266
P1MCPUFP__CPUFP500K_0001__00023,pvrig_8x6b_chainB,0.06941664218902588
P1MCPUFP__CPUFP500K_0092__00413,pvrig_8x6b_chainB,0.05709543824195862
P1MCPUFP__CPUFP500K_0091__00042,pvrig_8x6b_chainB,0.07768446952104568
P1MCPUFP__CPUFP500K_0193__00108,pvrig_8x6b_chainB,0.08557625859975815
P1MCPUFP__CPUFP500K_0084__00026,pvrig_8x6b_chainB,0.06542254239320755
P1MCPUFP__CPUFP500K_0082__00088,pvrig_8x6b_chainB,0.06861070543527603
P1MCPUFP__CPUFP500K_0085__00030,pvrig_8x6b_chainB,0.07174652814865112
P1MCPUFP__CPUFP500K_0076__00027,pvrig_8x6b_chainB,0.13055749237537384
P1MCPUFP__CPUFP500K_0074__00028,pvrig_8x6b_chainB,0.1247592344880104
P1MCPUFP__CPUFP500K_0073__00030,pvrig_8x6b_chainB,0.10854023694992065
P1MCPUFP__CPUFP500K_0064__00030,pvrig_8x6b_chainB,0.08977862447500229
P1MCPUFP__CPUFP500K_0066__00031,pvrig_8x6b_chainB,0.045411210507154465
P1MCPUFP__CPUFP500K_0065__00032,pvrig_8x6b_chainB,0.10237748175859451
P1MCPUFP__CPUFP500K_0056__00033,pvrig_8x6b_chainB,0.0703287348151207
P1MCPUFP__CPUFP500K_0055__00034,pvrig_8x6b_chainB,0.05890484154224396
P1MCPUFP__CPUFP500K_0057__00035,pvrig_8x6b_chainB,0.033184025436639786
P1MCPUFP__CPUFP500K_0048__00036,pvrig_8x6b_chainB,0.12341663241386414
P1MCPUFP__CPUFP500K_0046__00040,pvrig_8x6b_chainB,0.07269320636987686
P1MCPUFP__CPUFP500K_0049__00156,pvrig_8x6b_chainB,0.0509939081966877
P1MCPUFP__CPUFP500K_0040__00040,pvrig_8x6b_chainB,0.053918179124593735
P1MCPUFP__CPUFP500K_0038__00040,pvrig_8x6b_chainB,0.062580406665802
P1MCPUFP__CPUFP500K_0037__00041,pvrig_8x6b_chainB,0.04162536561489105
P1MCPUFP__CPUFP500K_0028__00053,pvrig_8x6b_chainB,0.07794391363859177
P1MCPUFP__CPUFP500K_0030__00060,pvrig_8x6b_chainB,0.09506867080926895
P1MCPUFP__CPUFP500K_0029__00044,pvrig_8x6b_chainB,0.12836922705173492
P1MCPUFP__CPUFP500K_0020__00045,pvrig_8x6b_chainB,0.16963018476963043
P1MCPUFP__CPUFP500K_0019__00046,pvrig_8x6b_chainB,0.16051258146762848
P1MCPUFP__CPUFP500K_0021__00047,pvrig_8x6b_chainB,0.1913062185049057
P1MCPUFP__CPUFP500K_0012__00057,pvrig_8x6b_chainB,0.03973342105746269
P1MCPUFP__CPUFP500K_0010__00049,pvrig_8x6b_chainB,0.07814294099807739
P1MCPUFP__CPUFP500K_0013__00050,pvrig_8x6b_chainB,0.12165665626525879
P1MCPUFP__CPUFP500K_0008__00126,pvrig_8x6b_chainB,0.06448496133089066
P1MCPUFP__CPUFP500K_0002__00802,pvrig_8x6b_chainB,0.12375939637422562
P1MCPUFP__CPUFP500K_0001__00055,pvrig_8x6b_chainB,0.09707970172166824
P1MCPUFP__CPUFP500K_0096__00217,pvrig_8x6b_chainB,0.08352162688970566
P1MCPUFP__CPUFP500K_0091__00102,pvrig_8x6b_chainB,0.0939941480755806
P1MCPUFP__CPUFP500K_0193__00442,pvrig_8x6b_chainB,0.116083525121212
P1MCPUFP__CPUFP500K_0084__00063,pvrig_8x6b_chainB,0.10262733697891235
P1MCPUFP__CPUFP500K_0082__00183,pvrig_8x6b_chainB,0.05474446341395378
P1MCPUFP__CPUFP500K_0085__00066,pvrig_8x6b_chainB,0.08461301773786545
P1MCPUFP__CPUFP500K_0076__00059,pvrig_8x6b_chainB,0.08337823301553726
P1MCPUFP__CPUFP500K_0074__00060,pvrig_8x6b_chainB,0.08751827478408813
P1MCPUFP__CPUFP500K_0073__00062,pvrig_8x6b_chainB,0.1186608150601387
P1MCPUFP__CPUFP500K_0064__00062,pvrig_8x6b_chainB,0.06960823386907578
P1MCPUFP__CPUFP500K_0066__00063,pvrig_8x6b_chainB,0.05239170789718628
P1MCPUFP__CPUFP500K_0065__00064,pvrig_8x6b_chainB,0.11221864819526672
P1MCPUFP__CPUFP500K_0056__00065,pvrig_8x6b_chainB,0.05995390936732292
P1MCPUFP__CPUFP500K_0055__00066,pvrig_8x6b_chainB,0.0589296817779541
P1MCPUFP__CPUFP500K_0057__00067,pvrig_8x6b_chainB,0.054600026458501816
P1MCPUFP__CPUFP500K_0048__00069,pvrig_8x6b_chainB,0.13521690666675568
P1MCPUFP__CPUFP500K_0046__00076,pvrig_8x6b_chainB,0.0808928832411766
P1MCPUFP__CPUFP500K_0049__00277,pvrig_8x6b_chainB,0.06945246458053589
P1MCPUFP__CPUFP500K_0040__00072,pvrig_8x6b_chainB,0.09866682440042496
P1MCPUFP__CPUFP500K_0038__00072,pvrig_8x6b_chainB,0.043682198971509933
P1MCPUFP__CPUFP500K_0037__00073,pvrig_8x6b_chainB,0.054602112621068954
