Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0001__00001,pvrig_8x6b_chainB,0.08029971271753311
P1MCPUFP__CPUFP500K_0092__00004,pvrig_8x6b_chainB,0.07147055864334106
P1MCPUFP__CPUFP500K_0091__00002,pvrig_8x6b_chainB,0.13442732393741608
P1MCPUFP__CPUFP500K_0093__00172,pvrig_8x6b_chainB,0.08873967081308365
P1MCPUFP__CPUFP500K_0084__00004,pvrig_8x6b_chainB,0.060714829713106155
P1MCPUFP__CPUFP500K_0082__00025,pvrig_8x6b_chainB,0.07270585745573044
P1MCPUFP__CPUFP500K_0085__00006,pvrig_8x6b_chainB,0.10300034284591675
P1MCPUFP__CPUFP500K_0076__00007,pvrig_8x6b_chainB,0.0884629562497139
P1MCPUFP__CPUFP500K_0074__00008,pvrig_8x6b_chainB,0.06528330594301224
P1MCPUFP__CPUFP500K_0073__00009,pvrig_8x6b_chainB,0.07262595742940903
P1MCPUFP__CPUFP500K_0064__00010,pvrig_8x6b_chainB,0.07095443457365036
P1MCPUFP__CPUFP500K_0066__00011,pvrig_8x6b_chainB,0.04935258626937866
P1MCPUFP__CPUFP500K_0065__00012,pvrig_8x6b_chainB,0.08816242218017578
P1MCPUFP__CPUFP500K_0056__00013,pvrig_8x6b_chainB,0.09671571105718613
P1MCPUFP__CPUFP500K_0055__00014,pvrig_8x6b_chainB,0.08373964577913284
P1MCPUFP__CPUFP500K_0057__00015,pvrig_8x6b_chainB,0.06100965663790703
P1MCPUFP__CPUFP500K_0048__00016,pvrig_8x6b_chainB,0.07358012348413467
P1MCPUFP__CPUFP500K_0046__00019,pvrig_8x6b_chainB,0.0454757995903492
P1MCPUFP__CPUFP500K_0049__00064,pvrig_8x6b_chainB,0.05054081603884697
P1MCPUFP__CPUFP500K_0040__00019,pvrig_8x6b_chainB,0.04438495635986328
P1MCPUFP__CPUFP500K_0038__00020,pvrig_8x6b_chainB,0.04852350428700447
P1MCPUFP__CPUFP500K_0037__00021,pvrig_8x6b_chainB,0.04862317070364952
P1MCPUFP__CPUFP500K_0028__00028,pvrig_8x6b_chainB,0.0609949566423893
P1MCPUFP__CPUFP500K_0030__00032,pvrig_8x6b_chainB,0.08206267654895782
P1MCPUFP__CPUFP500K_0029__00024,pvrig_8x6b_chainB,0.09932472556829453
P1MCPUFP__CPUFP500K_0020__00025,pvrig_8x6b_chainB,0.13377836346626282
P1MCPUFP__CPUFP500K_0019__00026,pvrig_8x6b_chainB,0.20131860673427582
P1MCPUFP__CPUFP500K_0021__00027,pvrig_8x6b_chainB,0.10931434482336044
P1MCPUFP__CPUFP500K_0012__00034,pvrig_8x6b_chainB,0.08842144161462784
P1MCPUFP__CPUFP500K_0010__00029,pvrig_8x6b_chainB,0.04977809265255928
P1MCPUFP__CPUFP500K_0013__00030,pvrig_8x6b_chainB,0.0814923420548439
P1MCPUFP__CPUFP500K_0008__00075,pvrig_8x6b_chainB,0.05978827178478241
P1MCPUFP__CPUFP500K_0002__00512,pvrig_8x6b_chainB,0.15332280099391937
P1MCPUFP__CPUFP500K_0001__00035,pvrig_8x6b_chainB,0.06627395749092102
P1MCPUFP__CPUFP500K_0092__00669,pvrig_8x6b_chainB,0.04613703489303589
P1MCPUFP__CPUFP500K_0091__00069,pvrig_8x6b_chainB,0.11052767187356949
P1MCPUFP__CPUFP500K_0193__00220,pvrig_8x6b_chainB,0.10495254397392273
P1MCPUFP__CPUFP500K_0084__00041,pvrig_8x6b_chainB,0.10627410560846329
P1MCPUFP__CPUFP500K_0082__00116,pvrig_8x6b_chainB,0.07179303467273712
P1MCPUFP__CPUFP500K_0085__00043,pvrig_8x6b_chainB,0.10807857662439346
P1MCPUFP__CPUFP500K_0076__00039,pvrig_8x6b_chainB,0.0862724557518959
P1MCPUFP__CPUFP500K_0074__00040,pvrig_8x6b_chainB,0.12431161850690842
P1MCPUFP__CPUFP500K_0073__00042,pvrig_8x6b_chainB,0.11232784390449524
P1MCPUFP__CPUFP500K_0064__00042,pvrig_8x6b_chainB,0.0671476200222969
P1MCPUFP__CPUFP500K_0066__00043,pvrig_8x6b_chainB,0.0632568821310997
P1MCPUFP__CPUFP500K_0065__00044,pvrig_8x6b_chainB,0.09716561436653137
P1MCPUFP__CPUFP500K_0056__00045,pvrig_8x6b_chainB,0.06161949038505554
P1MCPUFP__CPUFP500K_0055__00046,pvrig_8x6b_chainB,0.0704374611377716
P1MCPUFP__CPUFP500K_0057__00047,pvrig_8x6b_chainB,0.028359683230519295
P1MCPUFP__CPUFP500K_0048__00048,pvrig_8x6b_chainB,0.10298151522874832
P1MCPUFP__CPUFP500K_0046__00053,pvrig_8x6b_chainB,0.061129022389650345
P1MCPUFP__CPUFP500K_0049__00207,pvrig_8x6b_chainB,0.07253637909889221
P1MCPUFP__CPUFP500K_0040__00052,pvrig_8x6b_chainB,0.035599544644355774
P1MCPUFP__CPUFP500K_0038__00052,pvrig_8x6b_chainB,0.04743613675236702
P1MCPUFP__CPUFP500K_0037__00053,pvrig_8x6b_chainB,0.04511251673102379
P1MCPUFP__CPUFP500K_0028__00069,pvrig_8x6b_chainB,0.03405063599348068
P1MCPUFP__CPUFP500K_0030__00073,pvrig_8x6b_chainB,0.11702094227075577
P1MCPUFP__CPUFP500K_0029__00056,pvrig_8x6b_chainB,0.08207903057336807
P1MCPUFP__CPUFP500K_0020__00057,pvrig_8x6b_chainB,0.20100879669189453
P1MCPUFP__CPUFP500K_0019__00058,pvrig_8x6b_chainB,0.1721525937318802
P1MCPUFP__CPUFP500K_0021__00059,pvrig_8x6b_chainB,0.11639523506164551
P1MCPUFP__CPUFP500K_0012__00072,pvrig_8x6b_chainB,0.05464242771267891
P1MCPUFP__CPUFP500K_0010__00061,pvrig_8x6b_chainB,0.0819140151143074
P1MCPUFP__CPUFP500K_0013__00062,pvrig_8x6b_chainB,0.12461359053850174
P1MCPUFP__CPUFP500K_0008__00183,pvrig_8x6b_chainB,0.10719865560531616
P1MCPUFP__CPUFP500K_0002__00902,pvrig_8x6b_chainB,0.12043110281229019
P1MCPUFP__CPUFP500K_0001__00068,pvrig_8x6b_chainB,0.08317339420318604
P1MCPUFP__CPUFP500K_0096__00582,pvrig_8x6b_chainB,0.08838770538568497
P1MCPUFP__CPUFP500K_0091__00121,pvrig_8x6b_chainB,0.11524941772222519
P1MCPUFP__CPUFP500K_0193__00637,pvrig_8x6b_chainB,0.06972157955169678
P1MCPUFP__CPUFP500K_0084__00077,pvrig_8x6b_chainB,0.10048922151327133
P1MCPUFP__CPUFP500K_0082__00219,pvrig_8x6b_chainB,0.058407485485076904
P1MCPUFP__CPUFP500K_0085__00081,pvrig_8x6b_chainB,0.0577252097427845
P1MCPUFP__CPUFP500K_0076__00071,pvrig_8x6b_chainB,0.07905188947916031
P1MCPUFP__CPUFP500K_0074__00073,pvrig_8x6b_chainB,0.127858504652977
P1MCPUFP__CPUFP500K_0073__00074,pvrig_8x6b_chainB,0.09746929258108139
P1MCPUFP__CPUFP500K_0064__00074,pvrig_8x6b_chainB,0.12187820672988892
P1MCPUFP__CPUFP500K_0066__00075,pvrig_8x6b_chainB,0.08557913452386856
P1MCPUFP__CPUFP500K_0065__00076,pvrig_8x6b_chainB,0.06262720376253128
P1MCPUFP__CPUFP500K_0056__00077,pvrig_8x6b_chainB,0.050162672996520996
P1MCPUFP__CPUFP500K_0055__00079,pvrig_8x6b_chainB,0.05678112804889679
P1MCPUFP__CPUFP500K_0057__00079,pvrig_8x6b_chainB,0.057279735803604126
P1MCPUFP__CPUFP500K_0048__00081,pvrig_8x6b_chainB,0.07404592633247375
P1MCPUFP__CPUFP500K_0046__00089,pvrig_8x6b_chainB,0.036450423300266266
P1MCPUFP__CPUFP500K_0049__00329,pvrig_8x6b_chainB,0.0823645070195198
P1MCPUFP__CPUFP500K_0040__00084,pvrig_8x6b_chainB,0.0617758147418499
P1MCPUFP__CPUFP500K_0038__00084,pvrig_8x6b_chainB,0.041054870933294296
P1MCPUFP__CPUFP500K_0037__00085,pvrig_8x6b_chainB,0.04891360178589821
P1MCPUFP__CPUFP500K_0028__00107,pvrig_8x6b_chainB,0.05712766572833061
P1MCPUFP__CPUFP500K_0030__00112,pvrig_8x6b_chainB,0.07981815934181213
P1MCPUFP__CPUFP500K_0029__00088,pvrig_8x6b_chainB,0.08838557451963425
P1MCPUFP__CPUFP500K_0020__00089,pvrig_8x6b_chainB,0.14091964066028595
P1MCPUFP__CPUFP500K_0019__00090,pvrig_8x6b_chainB,0.23004545271396637
P1MCPUFP__CPUFP500K_0021__00092,pvrig_8x6b_chainB,0.17017193138599396
P1MCPUFP__CPUFP500K_0012__00110,pvrig_8x6b_chainB,0.04294351860880852
P1MCPUFP__CPUFP500K_0010__00093,pvrig_8x6b_chainB,0.06091770529747009
P1MCPUFP__CPUFP500K_0013__00095,pvrig_8x6b_chainB,0.11906061321496964
P1MCPUFP__CPUFP500K_0008__00284,pvrig_8x6b_chainB,0.1031399667263031
P1MCPUFP__CPUFP500K_0003__00186,pvrig_8x6b_chainB,0.06227291002869606
P1MCPUFP__CPUFP500K_0001__00104,pvrig_8x6b_chainB,0.07303176820278168
P1MCPUFP__CPUFP500K_0192__00150,pvrig_8x6b_chainB,0.09870141744613647
P1MCPUFP__CPUFP500K_0091__00191,pvrig_8x6b_chainB,0.0795217975974083
P1MCPUFP__CPUFP500K_0197__00278,pvrig_8x6b_chainB,0.08360988646745682
P1MCPUFP__CPUFP500K_0084__00116,pvrig_8x6b_chainB,0.06404974311590195
P1MCPUFP__CPUFP500K_0082__00320,pvrig_8x6b_chainB,0.06432275474071503
P1MCPUFP__CPUFP500K_0085__00117,pvrig_8x6b_chainB,0.08398499339818954
