Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0030__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00005	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00009	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00008	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00144	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00276	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0093__00935	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00023	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00024	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00092	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00029	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00046	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00034	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00037	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00039	pvrig_8x6b_chainB
