Nanobody-ID	Antigen-ID
P1MCPUFP__CPUFP500K_0021__00001	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00003	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00004	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00002	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00078	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00007	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00142	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00012	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0093__00787	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00010	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00038	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00015	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00013	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00014	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00016	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00017	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00019	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00020	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00022	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00081	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00025	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00026	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00027	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00030	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00031	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00032	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00033	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00040	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00035	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00036	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00093	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0002__00583	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00041	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0092__00736	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00322	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00047	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00133	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00050	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00045	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00046	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00048	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00049	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00050	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00051	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00052	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00053	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00054	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00060	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00235	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00058	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00058	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00059	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00077	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00079	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00062	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00063	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00064	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00065	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00079	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00067	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00068	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00204	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00021	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00074	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0096__00804	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00136	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0193__00686	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00084	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00242	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00088	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00077	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00080	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00081	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00082	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00083	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00085	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00085	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00087	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00095	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00370	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00090	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00090	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00091	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00115	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00094	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00095	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00096	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00098	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00118	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00099	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00101	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00295	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00212	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00110	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00187	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00208	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0197__00396	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00122	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00343	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00109	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00112	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00113	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00114	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00115	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00117	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00119	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00132	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00480	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00122	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00123	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00156	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00163	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00127	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00127	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00128	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00130	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00156	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00131	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00133	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00397	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00392	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00150	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00357	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00275	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00018	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00159	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00503	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00158	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00141	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00144	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00144	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00145	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00146	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00147	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00149	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00150	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00151	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00166	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00591	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00154	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00155	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00156	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00193	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00210	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00159	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00159	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00160	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00162	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00191	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00163	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00165	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00483	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00522	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00186	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00551	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00336	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00070	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00200	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00617	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00191	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00173	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00178	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00178	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00176	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00178	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00178	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00179	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00182	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00182	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00183	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00200	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00712	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00186	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00187	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00189	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00236	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00248	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00191	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00191	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00192	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00194	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00230	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00196	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00198	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00596	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00717	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00220	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0192__00747	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0091__00398	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0289__00131	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0084__00238	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0082__00718	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0085__00225	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0076__00205	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0074__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0073__00210	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0064__00208	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0066__00210	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0065__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0056__00211	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0055__00214	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0057__00215	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0048__00215	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0046__00232	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0049__00854	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0040__00219	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0038__00220	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0037__00222	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0028__00277	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0030__00289	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0029__00223	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0020__00223	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0019__00224	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0021__00226	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0012__00268	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0010__00229	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0013__00231	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0008__00669	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0003__00880	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0001__00256	pvrig_8x6b_chainB
P1MCPUFP__CPUFP500K_0292__00009	pvrig_8x6b_chainB
