Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0073__00001,pvrig_8x6b_chainB,0.07913751155138016
P1MCPUFP__CPUFP500K_0064__00002,pvrig_8x6b_chainB,0.10378136485815048
P1MCPUFP__CPUFP500K_0066__00003,pvrig_8x6b_chainB,0.06649533659219742
P1MCPUFP__CPUFP500K_0065__00004,pvrig_8x6b_chainB,0.10488184541463852
P1MCPUFP__CPUFP500K_0056__00005,pvrig_8x6b_chainB,0.09267959743738174
P1MCPUFP__CPUFP500K_0055__00006,pvrig_8x6b_chainB,0.07895389944314957
P1MCPUFP__CPUFP500K_0057__00007,pvrig_8x6b_chainB,0.08127337694168091
P1MCPUFP__CPUFP500K_0048__00008,pvrig_8x6b_chainB,0.055039841681718826
P1MCPUFP__CPUFP500K_0046__00010,pvrig_8x6b_chainB,0.04140691086649895
P1MCPUFP__CPUFP500K_0049__00033,pvrig_8x6b_chainB,0.07871384918689728
P1MCPUFP__CPUFP500K_0040__00011,pvrig_8x6b_chainB,0.05458006635308266
P1MCPUFP__CPUFP500K_0038__00012,pvrig_8x6b_chainB,0.0447295606136322
P1MCPUFP__CPUFP500K_0037__00013,pvrig_8x6b_chainB,0.03856516629457474
P1MCPUFP__CPUFP500K_0028__00019,pvrig_8x6b_chainB,0.0395665168762207
P1MCPUFP__CPUFP500K_0030__00018,pvrig_8x6b_chainB,0.0857607051730156
P1MCPUFP__CPUFP500K_0029__00016,pvrig_8x6b_chainB,0.04683491587638855
P1MCPUFP__CPUFP500K_0020__00017,pvrig_8x6b_chainB,0.1355489045381546
P1MCPUFP__CPUFP500K_0019__00018,pvrig_8x6b_chainB,0.1809743195772171
P1MCPUFP__CPUFP500K_0021__00019,pvrig_8x6b_chainB,0.17633052170276642
P1MCPUFP__CPUFP500K_0012__00024,pvrig_8x6b_chainB,0.040639862418174744
P1MCPUFP__CPUFP500K_0010__00021,pvrig_8x6b_chainB,0.07380259037017822
P1MCPUFP__CPUFP500K_0013__00022,pvrig_8x6b_chainB,0.07192706316709518
P1MCPUFP__CPUFP500K_0008__00045,pvrig_8x6b_chainB,0.09752705693244934
P1MCPUFP__CPUFP500K_0002__00410,pvrig_8x6b_chainB,0.10165643692016602
P1MCPUFP__CPUFP500K_0001__00027,pvrig_8x6b_chainB,0.14823901653289795
P1MCPUFP__CPUFP500K_0092__00461,pvrig_8x6b_chainB,0.09367018193006516
P1MCPUFP__CPUFP500K_0091__00055,pvrig_8x6b_chainB,0.14406956732273102
P1MCPUFP__CPUFP500K_0193__00156,pvrig_8x6b_chainB,0.07891297340393066
P1MCPUFP__CPUFP500K_0084__00031,pvrig_8x6b_chainB,0.08141360431909561
P1MCPUFP__CPUFP500K_0082__00094,pvrig_8x6b_chainB,0.05540695786476135
P1MCPUFP__CPUFP500K_0085__00034,pvrig_8x6b_chainB,0.0923665463924408
P1MCPUFP__CPUFP500K_0076__00031,pvrig_8x6b_chainB,0.12366718053817749
P1MCPUFP__CPUFP500K_0074__00032,pvrig_8x6b_chainB,0.12420091778039932
P1MCPUFP__CPUFP500K_0073__00034,pvrig_8x6b_chainB,0.0990452840924263
P1MCPUFP__CPUFP500K_0064__00034,pvrig_8x6b_chainB,0.06081471964716911
P1MCPUFP__CPUFP500K_0066__00035,pvrig_8x6b_chainB,0.05378519371151924
P1MCPUFP__CPUFP500K_0065__00036,pvrig_8x6b_chainB,0.08422843366861343
P1MCPUFP__CPUFP500K_0056__00037,pvrig_8x6b_chainB,0.08721088618040085
P1MCPUFP__CPUFP500K_0055__00038,pvrig_8x6b_chainB,0.0561772920191288
P1MCPUFP__CPUFP500K_0057__00039,pvrig_8x6b_chainB,0.040113192051649094
P1MCPUFP__CPUFP500K_0048__00040,pvrig_8x6b_chainB,0.06532469391822815
P1MCPUFP__CPUFP500K_0046__00044,pvrig_8x6b_chainB,0.057795196771621704
P1MCPUFP__CPUFP500K_0049__00179,pvrig_8x6b_chainB,0.06373141705989838
P1MCPUFP__CPUFP500K_0040__00044,pvrig_8x6b_chainB,0.044107258319854736
P1MCPUFP__CPUFP500K_0038__00044,pvrig_8x6b_chainB,0.043326567858457565
P1MCPUFP__CPUFP500K_0037__00045,pvrig_8x6b_chainB,0.03531451150774956
P1MCPUFP__CPUFP500K_0028__00057,pvrig_8x6b_chainB,0.10025312751531601
P1MCPUFP__CPUFP500K_0030__00064,pvrig_8x6b_chainB,0.05915537476539612
P1MCPUFP__CPUFP500K_0029__00048,pvrig_8x6b_chainB,0.05114510655403137
P1MCPUFP__CPUFP500K_0020__00049,pvrig_8x6b_chainB,0.12457543611526489
P1MCPUFP__CPUFP500K_0019__00050,pvrig_8x6b_chainB,0.20043492317199707
P1MCPUFP__CPUFP500K_0021__00051,pvrig_8x6b_chainB,0.14277319610118866
P1MCPUFP__CPUFP500K_0012__00063,pvrig_8x6b_chainB,0.04661829397082329
P1MCPUFP__CPUFP500K_0010__00053,pvrig_8x6b_chainB,0.09150709956884384
P1MCPUFP__CPUFP500K_0013__00054,pvrig_8x6b_chainB,0.09450957924127579
P1MCPUFP__CPUFP500K_0008__00140,pvrig_8x6b_chainB,0.11216628551483154
P1MCPUFP__CPUFP500K_0002__00840,pvrig_8x6b_chainB,0.12967358529567719
P1MCPUFP__CPUFP500K_0001__00060,pvrig_8x6b_chainB,0.10918287187814713
P1MCPUFP__CPUFP500K_0096__00341,pvrig_8x6b_chainB,0.06391788274049759
P1MCPUFP__CPUFP500K_0091__00111,pvrig_8x6b_chainB,0.076253741979599
P1MCPUFP__CPUFP500K_0193__00527,pvrig_8x6b_chainB,0.08078349381685257
P1MCPUFP__CPUFP500K_0084__00067,pvrig_8x6b_chainB,0.07570227980613708
P1MCPUFP__CPUFP500K_0082__00200,pvrig_8x6b_chainB,0.04158216714859009
P1MCPUFP__CPUFP500K_0085__00072,pvrig_8x6b_chainB,0.09323763847351074
P1MCPUFP__CPUFP500K_0076__00063,pvrig_8x6b_chainB,0.07994207739830017
P1MCPUFP__CPUFP500K_0074__00065,pvrig_8x6b_chainB,0.12626756727695465
P1MCPUFP__CPUFP500K_0073__00066,pvrig_8x6b_chainB,0.09512358158826828
P1MCPUFP__CPUFP500K_0064__00066,pvrig_8x6b_chainB,0.07842713594436646
P1MCPUFP__CPUFP500K_0066__00067,pvrig_8x6b_chainB,0.04134807363152504
P1MCPUFP__CPUFP500K_0065__00068,pvrig_8x6b_chainB,0.11840292066335678
P1MCPUFP__CPUFP500K_0056__00069,pvrig_8x6b_chainB,0.07190263271331787
P1MCPUFP__CPUFP500K_0055__00070,pvrig_8x6b_chainB,0.07307495921850204
P1MCPUFP__CPUFP500K_0057__00071,pvrig_8x6b_chainB,0.04618733003735542
P1MCPUFP__CPUFP500K_0048__00073,pvrig_8x6b_chainB,0.060570549219846725
P1MCPUFP__CPUFP500K_0046__00081,pvrig_8x6b_chainB,0.04457651451230049
P1MCPUFP__CPUFP500K_0049__00299,pvrig_8x6b_chainB,0.0750264897942543
P1MCPUFP__CPUFP500K_0040__00076,pvrig_8x6b_chainB,0.050540849566459656
P1MCPUFP__CPUFP500K_0038__00076,pvrig_8x6b_chainB,0.04748442396521568
P1MCPUFP__CPUFP500K_0037__00077,pvrig_8x6b_chainB,0.05004064366221428
P1MCPUFP__CPUFP500K_0028__00098,pvrig_8x6b_chainB,0.057374510914087296
P1MCPUFP__CPUFP500K_0030__00101,pvrig_8x6b_chainB,0.09353423118591309
P1MCPUFP__CPUFP500K_0029__00080,pvrig_8x6b_chainB,0.07504768669605255
P1MCPUFP__CPUFP500K_0020__00081,pvrig_8x6b_chainB,0.11947452276945114
P1MCPUFP__CPUFP500K_0019__00082,pvrig_8x6b_chainB,0.10776879638433456
P1MCPUFP__CPUFP500K_0021__00083,pvrig_8x6b_chainB,0.08653769642114639
P1MCPUFP__CPUFP500K_0012__00100,pvrig_8x6b_chainB,0.05289395526051521
P1MCPUFP__CPUFP500K_0010__00085,pvrig_8x6b_chainB,0.06588435918092728
P1MCPUFP__CPUFP500K_0013__00087,pvrig_8x6b_chainB,0.11496790498495102
P1MCPUFP__CPUFP500K_0008__00252,pvrig_8x6b_chainB,0.16506285965442657
P1MCPUFP__CPUFP500K_0003__00138,pvrig_8x6b_chainB,0.055080801248550415
P1MCPUFP__CPUFP500K_0001__00094,pvrig_8x6b_chainB,0.11224323511123657
P1MCPUFP__CPUFP500K_0192__00111,pvrig_8x6b_chainB,0.1397848129272461
P1MCPUFP__CPUFP500K_0091__00175,pvrig_8x6b_chainB,0.11113840341567993
P1MCPUFP__CPUFP500K_0197__00135,pvrig_8x6b_chainB,0.07616538554430008
P1MCPUFP__CPUFP500K_0084__00107,pvrig_8x6b_chainB,0.08912837505340576
P1MCPUFP__CPUFP500K_0082__00288,pvrig_8x6b_chainB,0.05024547874927521
P1MCPUFP__CPUFP500K_0085__00108,pvrig_8x6b_chainB,0.09981751441955566
P1MCPUFP__CPUFP500K_0076__00095,pvrig_8x6b_chainB,0.07258553057909012
P1MCPUFP__CPUFP500K_0074__00098,pvrig_8x6b_chainB,0.07237937301397324
P1MCPUFP__CPUFP500K_0073__00098,pvrig_8x6b_chainB,0.09030177444219589
P1MCPUFP__CPUFP500K_0064__00098,pvrig_8x6b_chainB,0.11326003074645996
P1MCPUFP__CPUFP500K_0066__00099,pvrig_8x6b_chainB,0.08901243656873703
P1MCPUFP__CPUFP500K_0065__00100,pvrig_8x6b_chainB,0.1066630557179451
P1MCPUFP__CPUFP500K_0056__00101,pvrig_8x6b_chainB,0.09020636230707169
P1MCPUFP__CPUFP500K_0055__00103,pvrig_8x6b_chainB,0.08326008170843124
P1MCPUFP__CPUFP500K_0057__00103,pvrig_8x6b_chainB,0.04567533731460571
P1MCPUFP__CPUFP500K_0048__00105,pvrig_8x6b_chainB,0.07448484748601913
P1MCPUFP__CPUFP500K_0046__00115,pvrig_8x6b_chainB,0.04632866382598877
P1MCPUFP__CPUFP500K_0049__00427,pvrig_8x6b_chainB,0.133538618683815
P1MCPUFP__CPUFP500K_0040__00108,pvrig_8x6b_chainB,0.059256237000226974
P1MCPUFP__CPUFP500K_0038__00108,pvrig_8x6b_chainB,0.046597134321928024
P1MCPUFP__CPUFP500K_0037__00109,pvrig_8x6b_chainB,0.04829923436045647
