Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0004__00429,pvrig_8x6b_chainB,0.10241972655057907
P1MCPUFP__CPUFP500K_0002__00041,pvrig_8x6b_chainB,0.10093241184949875
P1MCPUFP__CPUFP500K_0001__00003,pvrig_8x6b_chainB,0.0734330341219902
P1MCPUFP__CPUFP500K_0092__00071,pvrig_8x6b_chainB,0.08567368984222412
P1MCPUFP__CPUFP500K_0091__00006,pvrig_8x6b_chainB,0.0996382012963295
P1MCPUFP__CPUFP500K_0093__00280,pvrig_8x6b_chainB,0.051730602979660034
P1MCPUFP__CPUFP500K_0084__00006,pvrig_8x6b_chainB,0.07374957948923111
P1MCPUFP__CPUFP500K_0082__00033,pvrig_8x6b_chainB,0.09883788973093033
P1MCPUFP__CPUFP500K_0085__00008,pvrig_8x6b_chainB,0.09986897557973862
P1MCPUFP__CPUFP500K_0076__00009,pvrig_8x6b_chainB,0.12105325609445572
P1MCPUFP__CPUFP500K_0074__00010,pvrig_8x6b_chainB,0.06942209601402283
P1MCPUFP__CPUFP500K_0073__00012,pvrig_8x6b_chainB,0.08111531287431717
P1MCPUFP__CPUFP500K_0064__00012,pvrig_8x6b_chainB,0.06161034107208252
P1MCPUFP__CPUFP500K_0066__00013,pvrig_8x6b_chainB,0.06886538863182068
P1MCPUFP__CPUFP500K_0065__00014,pvrig_8x6b_chainB,0.06049454212188721
P1MCPUFP__CPUFP500K_0056__00015,pvrig_8x6b_chainB,0.06695851683616638
P1MCPUFP__CPUFP500K_0055__00016,pvrig_8x6b_chainB,0.11055568605661392
P1MCPUFP__CPUFP500K_0057__00017,pvrig_8x6b_chainB,0.047122593969106674
P1MCPUFP__CPUFP500K_0048__00018,pvrig_8x6b_chainB,0.10917928814888
P1MCPUFP__CPUFP500K_0046__00021,pvrig_8x6b_chainB,0.05351318046450615
P1MCPUFP__CPUFP500K_0049__00068,pvrig_8x6b_chainB,0.07681528478860855
P1MCPUFP__CPUFP500K_0040__00021,pvrig_8x6b_chainB,0.09779441356658936
P1MCPUFP__CPUFP500K_0038__00022,pvrig_8x6b_chainB,0.049330923706293106
P1MCPUFP__CPUFP500K_0037__00023,pvrig_8x6b_chainB,0.04251127317547798
P1MCPUFP__CPUFP500K_0028__00031,pvrig_8x6b_chainB,0.08857524394989014
P1MCPUFP__CPUFP500K_0030__00036,pvrig_8x6b_chainB,0.07796462625265121
P1MCPUFP__CPUFP500K_0029__00026,pvrig_8x6b_chainB,0.06408601254224777
P1MCPUFP__CPUFP500K_0020__00027,pvrig_8x6b_chainB,0.17883850634098053
P1MCPUFP__CPUFP500K_0019__00028,pvrig_8x6b_chainB,0.19797557592391968
P1MCPUFP__CPUFP500K_0021__00029,pvrig_8x6b_chainB,0.07304632663726807
P1MCPUFP__CPUFP500K_0012__00036,pvrig_8x6b_chainB,0.0440819151699543
P1MCPUFP__CPUFP500K_0010__00031,pvrig_8x6b_chainB,0.06789758056402206
P1MCPUFP__CPUFP500K_0013__00032,pvrig_8x6b_chainB,0.10876952856779099
P1MCPUFP__CPUFP500K_0008__00077,pvrig_8x6b_chainB,0.10707806795835495
P1MCPUFP__CPUFP500K_0002__00546,pvrig_8x6b_chainB,0.09248296171426773
P1MCPUFP__CPUFP500K_0001__00037,pvrig_8x6b_chainB,0.08973876386880875
P1MCPUFP__CPUFP500K_0092__00695,pvrig_8x6b_chainB,0.041927117854356766
P1MCPUFP__CPUFP500K_0091__00072,pvrig_8x6b_chainB,0.10996583849191666
P1MCPUFP__CPUFP500K_0193__00225,pvrig_8x6b_chainB,0.15004779398441315
P1MCPUFP__CPUFP500K_0084__00043,pvrig_8x6b_chainB,0.1122816726565361
P1MCPUFP__CPUFP500K_0082__00121,pvrig_8x6b_chainB,0.06068785861134529
P1MCPUFP__CPUFP500K_0085__00046,pvrig_8x6b_chainB,0.12442178279161453
P1MCPUFP__CPUFP500K_0076__00041,pvrig_8x6b_chainB,0.04274138808250427
P1MCPUFP__CPUFP500K_0074__00042,pvrig_8x6b_chainB,0.09259024262428284
P1MCPUFP__CPUFP500K_0073__00044,pvrig_8x6b_chainB,0.09263672679662704
