Nanobody ID,Antigen ID,Prediction
P1MCPUFP__CPUFP500K_0091__00001,pvrig_8x6b_chainB,0.0863579586148262
P1MCPUFP__CPUFP500K_0093__00111,pvrig_8x6b_chainB,0.053233902901411057
P1MCPUFP__CPUFP500K_0084__00003,pvrig_8x6b_chainB,0.11760267615318298
P1MCPUFP__CPUFP500K_0082__00017,pvrig_8x6b_chainB,0.06764840334653854
P1MCPUFP__CPUFP500K_0085__00005,pvrig_8x6b_chainB,0.08652886003255844
P1MCPUFP__CPUFP500K_0076__00006,pvrig_8x6b_chainB,0.08365378528833389
P1MCPUFP__CPUFP500K_0074__00007,pvrig_8x6b_chainB,0.1337984949350357
P1MCPUFP__CPUFP500K_0073__00008,pvrig_8x6b_chainB,0.09745285660028458
P1MCPUFP__CPUFP500K_0064__00009,pvrig_8x6b_chainB,0.128996804356575
P1MCPUFP__CPUFP500K_0066__00010,pvrig_8x6b_chainB,0.049885015934705734
P1MCPUFP__CPUFP500K_0065__00011,pvrig_8x6b_chainB,0.10585232824087143
P1MCPUFP__CPUFP500K_0056__00012,pvrig_8x6b_chainB,0.09871760755777359
P1MCPUFP__CPUFP500K_0055__00013,pvrig_8x6b_chainB,0.05204549804329872
P1MCPUFP__CPUFP500K_0057__00014,pvrig_8x6b_chainB,0.05641868710517883
P1MCPUFP__CPUFP500K_0048__00015,pvrig_8x6b_chainB,0.04433701932430267
P1MCPUFP__CPUFP500K_0046__00018,pvrig_8x6b_chainB,0.06007590889930725
P1MCPUFP__CPUFP500K_0049__00059,pvrig_8x6b_chainB,0.0665893629193306
P1MCPUFP__CPUFP500K_0040__00018,pvrig_8x6b_chainB,0.05179975926876068
P1MCPUFP__CPUFP500K_0038__00019,pvrig_8x6b_chainB,0.03798675537109375
P1MCPUFP__CPUFP500K_0037__00020,pvrig_8x6b_chainB,0.052298661321401596
P1MCPUFP__CPUFP500K_0028__00027,pvrig_8x6b_chainB,0.06601858884096146
P1MCPUFP__CPUFP500K_0030__00031,pvrig_8x6b_chainB,0.07071325182914734
P1MCPUFP__CPUFP500K_0029__00023,pvrig_8x6b_chainB,0.07926330715417862
P1MCPUFP__CPUFP500K_0020__00024,pvrig_8x6b_chainB,0.18067629635334015
P1MCPUFP__CPUFP500K_0019__00025,pvrig_8x6b_chainB,0.20925939083099365
P1MCPUFP__CPUFP500K_0021__00026,pvrig_8x6b_chainB,0.11672323197126389
P1MCPUFP__CPUFP500K_0012__00032,pvrig_8x6b_chainB,0.034712594002485275
P1MCPUFP__CPUFP500K_0010__00028,pvrig_8x6b_chainB,0.0752842053771019
P1MCPUFP__CPUFP500K_0013__00029,pvrig_8x6b_chainB,0.1322251707315445
P1MCPUFP__CPUFP500K_0008__00069,pvrig_8x6b_chainB,0.08534520119428635
P1MCPUFP__CPUFP500K_0002__00499,pvrig_8x6b_chainB,0.12026136368513107
P1MCPUFP__CPUFP500K_0001__00034,pvrig_8x6b_chainB,0.08345989137887955
P1MCPUFP__CPUFP500K_0092__00663,pvrig_8x6b_chainB,0.03963857516646385
P1MCPUFP__CPUFP500K_0091__00068,pvrig_8x6b_chainB,0.14781588315963745
P1MCPUFP__CPUFP500K_0193__00211,pvrig_8x6b_chainB,0.09720182418823242
P1MCPUFP__CPUFP500K_0084__00040,pvrig_8x6b_chainB,0.11218249052762985
P1MCPUFP__CPUFP500K_0082__00115,pvrig_8x6b_chainB,0.070269875228405
P1MCPUFP__CPUFP500K_0085__00042,pvrig_8x6b_chainB,0.08860358595848083
P1MCPUFP__CPUFP500K_0076__00038,pvrig_8x6b_chainB,0.10345230251550674
P1MCPUFP__CPUFP500K_0074__00039,pvrig_8x6b_chainB,0.06536808609962463
P1MCPUFP__CPUFP500K_0073__00041,pvrig_8x6b_chainB,0.09478210657835007
P1MCPUFP__CPUFP500K_0064__00041,pvrig_8x6b_chainB,0.09960699081420898
P1MCPUFP__CPUFP500K_0066__00042,pvrig_8x6b_chainB,0.041620198637247086
P1MCPUFP__CPUFP500K_0065__00043,pvrig_8x6b_chainB,0.12870384752750397
P1MCPUFP__CPUFP500K_0056__00044,pvrig_8x6b_chainB,0.10649383068084717
P1MCPUFP__CPUFP500K_0055__00045,pvrig_8x6b_chainB,0.056316494941711426
P1MCPUFP__CPUFP500K_0057__00046,pvrig_8x6b_chainB,0.05630476400256157
P1MCPUFP__CPUFP500K_0048__00047,pvrig_8x6b_chainB,0.08435264229774475
P1MCPUFP__CPUFP500K_0046__00052,pvrig_8x6b_chainB,0.05327910557389259
P1MCPUFP__CPUFP500K_0049__00206,pvrig_8x6b_chainB,0.0516645722091198
P1MCPUFP__CPUFP500K_0040__00051,pvrig_8x6b_chainB,0.0871879830956459
P1MCPUFP__CPUFP500K_0038__00051,pvrig_8x6b_chainB,0.05326924845576286
P1MCPUFP__CPUFP500K_0037__00052,pvrig_8x6b_chainB,0.05652310326695442
P1MCPUFP__CPUFP500K_0028__00068,pvrig_8x6b_chainB,0.08662816882133484
P1MCPUFP__CPUFP500K_0030__00072,pvrig_8x6b_chainB,0.1169951781630516
P1MCPUFP__CPUFP500K_0029__00055,pvrig_8x6b_chainB,0.08215692639350891
P1MCPUFP__CPUFP500K_0020__00056,pvrig_8x6b_chainB,0.1882709264755249
P1MCPUFP__CPUFP500K_0019__00057,pvrig_8x6b_chainB,0.22449664771556854
P1MCPUFP__CPUFP500K_0021__00058,pvrig_8x6b_chainB,0.11094918102025986
P1MCPUFP__CPUFP500K_0012__00071,pvrig_8x6b_chainB,0.04808953404426575
P1MCPUFP__CPUFP500K_0010__00060,pvrig_8x6b_chainB,0.09226343780755997
P1MCPUFP__CPUFP500K_0013__00061,pvrig_8x6b_chainB,0.09045404195785522
P1MCPUFP__CPUFP500K_0008__00175,pvrig_8x6b_chainB,0.06715419143438339
P1MCPUFP__CPUFP500K_0002__00890,pvrig_8x6b_chainB,0.1317921131849289
P1MCPUFP__CPUFP500K_0001__00067,pvrig_8x6b_chainB,0.08063811808824539
P1MCPUFP__CPUFP500K_0096__00528,pvrig_8x6b_chainB,0.06485985964536667
P1MCPUFP__CPUFP500K_0091__00120,pvrig_8x6b_chainB,0.047631144523620605
P1MCPUFP__CPUFP500K_0193__00626,pvrig_8x6b_chainB,0.09588857740163803
P1MCPUFP__CPUFP500K_0084__00076,pvrig_8x6b_chainB,0.06303024291992188
P1MCPUFP__CPUFP500K_0082__00217,pvrig_8x6b_chainB,0.06522011011838913
P1MCPUFP__CPUFP500K_0085__00080,pvrig_8x6b_chainB,0.08105480670928955
P1MCPUFP__CPUFP500K_0076__00070,pvrig_8x6b_chainB,0.10537964105606079
P1MCPUFP__CPUFP500K_0074__00072,pvrig_8x6b_chainB,0.13385875523090363
P1MCPUFP__CPUFP500K_0073__00073,pvrig_8x6b_chainB,0.08957511931657791
P1MCPUFP__CPUFP500K_0064__00073,pvrig_8x6b_chainB,0.08355391770601273
P1MCPUFP__CPUFP500K_0066__00074,pvrig_8x6b_chainB,0.042527616024017334
P1MCPUFP__CPUFP500K_0065__00075,pvrig_8x6b_chainB,0.06475000828504562
P1MCPUFP__CPUFP500K_0056__00076,pvrig_8x6b_chainB,0.07117756456136703
P1MCPUFP__CPUFP500K_0055__00078,pvrig_8x6b_chainB,0.0640474185347557
P1MCPUFP__CPUFP500K_0057__00078,pvrig_8x6b_chainB,0.047892872244119644
P1MCPUFP__CPUFP500K_0048__00080,pvrig_8x6b_chainB,0.05967482924461365
P1MCPUFP__CPUFP500K_0046__00088,pvrig_8x6b_chainB,0.06487831473350525
P1MCPUFP__CPUFP500K_0049__00328,pvrig_8x6b_chainB,0.04967057332396507
P1MCPUFP__CPUFP500K_0040__00083,pvrig_8x6b_chainB,0.0506085567176342
P1MCPUFP__CPUFP500K_0038__00083,pvrig_8x6b_chainB,0.041009724140167236
P1MCPUFP__CPUFP500K_0037__00084,pvrig_8x6b_chainB,0.04742621257901192
P1MCPUFP__CPUFP500K_0028__00106,pvrig_8x6b_chainB,0.06942356377840042
P1MCPUFP__CPUFP500K_0030__00111,pvrig_8x6b_chainB,0.08308820426464081
P1MCPUFP__CPUFP500K_0029__00087,pvrig_8x6b_chainB,0.05965154245495796
P1MCPUFP__CPUFP500K_0020__00088,pvrig_8x6b_chainB,0.16626811027526855
P1MCPUFP__CPUFP500K_0019__00089,pvrig_8x6b_chainB,0.14615392684936523
P1MCPUFP__CPUFP500K_0021__00091,pvrig_8x6b_chainB,0.11863257735967636
P1MCPUFP__CPUFP500K_0012__00109,pvrig_8x6b_chainB,0.06820665299892426
P1MCPUFP__CPUFP500K_0010__00092,pvrig_8x6b_chainB,0.0727366954088211
P1MCPUFP__CPUFP500K_0013__00094,pvrig_8x6b_chainB,0.1322166919708252
P1MCPUFP__CPUFP500K_0008__00282,pvrig_8x6b_chainB,0.11736886948347092
P1MCPUFP__CPUFP500K_0003__00185,pvrig_8x6b_chainB,0.08686722069978714
P1MCPUFP__CPUFP500K_0001__00103,pvrig_8x6b_chainB,0.11150666326284409
P1MCPUFP__CPUFP500K_0192__00137,pvrig_8x6b_chainB,0.07558218389749527
P1MCPUFP__CPUFP500K_0091__00188,pvrig_8x6b_chainB,0.0807279571890831
P1MCPUFP__CPUFP500K_0197__00229,pvrig_8x6b_chainB,0.07944183796644211
P1MCPUFP__CPUFP500K_0084__00115,pvrig_8x6b_chainB,0.07906361669301987
